,Time,Non-breeding,Breeding,rb
6,997,328.98781242939225,249.1713707889623,4.34
7,998,1581.97158693697,516.2247752229323,4.34
8,999,226.85125293878036,184.02111147853248,4.34
9,1000,2241.36284444175,469.58228352818173,4.34
0,991,228.4484557799594,185.11796048925967,4.35
1,992,2252.539760970782,468.3926415687847,4.35
2,993,335.4190032312909,252.94673577376415,4.35
3,994,1561.9832052899405,516.5948255899148,4.35
4,995,228.4484557799594,185.11796048925967,4.35
5,996,2252.539760970782,468.3926415687847,4.35
6,997,335.4190032312909,252.94673577376415,4.35
7,998,1561.9832052899405,516.5948255899148,4.35
8,999,228.4484557799594,185.11796048925967,4.35
9,1000,2252.539760970782,468.3926415687847,4.35
0,991,230.25515776704034,186.35558753979177,4.36
1,992,2262.2173377829363,467.3557211345816,4.36
2,993,341.56345415133393,256.5190242988748,4.36
3,994,1543.816054310516,516.8580123571572,4.36
4,995,230.25515776704034,186.35558753979177,4.36
5,996,2262.2173377829363,467.3557211345816,4.36
6,997,341.56345415133393,256.5190242988748,4.36
7,998,1543.816054310516,516.8580123571572,4.36
8,999,230.25515776704034,186.35558753979177,4.36
9,1000,2262.2173377829363,467.3557211345816,4.36
0,991,232.23579201536427,187.70859772117868,4.37
1,992,2270.6122118981552,466.4511806716593,4.37
2,993,347.45722290484275,259.91386926652956,4.37
3,994,1527.2310620430644,517.0359137291446,4.37
4,995,232.23579201536427,187.70859772117868,4.37
5,996,2270.6122118981552,466.4511806716593,4.37
6,997,347.45722290484275,259.91386926652956,4.37
7,998,1527.2310620430644,517.0359137291446,4.37
8,999,232.23579201536427,187.70859772117868,4.37
9,1000,2270.6122118981552,466.4511806716593,4.37
0,991,234.36264892887877,189.1571209266503,4.38
1,992,2277.8944036590437,465.6627915157138,4.38
2,993,353.129142805304,263.1517994008435,4.38
3,994,1512.0370428764945,517.1454465450671,4.38
4,995,234.36264892887877,189.1571209266503,4.38
5,996,2277.8944036590437,465.6627915157138,4.38
6,997,353.129142805304,263.1517994008435,4.38
7,998,1512.0370428764945,517.1454465450671,4.38
8,999,234.36264892887877,189.1571209266503,4.38
9,1000,2277.8944036590437,465.6627915157138,4.38
0,991,236.61371889108722,190.68531697821857,4.39
1,992,2284.200483904668,464.97731492099746,4.39
2,993,358.60283614282054,266.2496398064882,4.39
3,994,1498.077601467645,517.2000884589976,4.39
4,995,236.61371889108722,190.68531697821857,4.39
5,996,2284.200483904668,464.97731492099746,4.39
6,997,358.60283614282054,266.2496398064882,4.39
7,998,1498.077601467645,517.2000884589976,4.39
8,999,236.61371889108722,190.68531697821857,4.39
9,1000,2284.200483904668,464.97731492099746,4.39
0,991,238.97125327773884,192.28037308054405,4.4
1,992,2289.6422291181098,464.38375776659154,4.4
2,993,363.8980321306527,269.22143496678774,4.4
3,994,1485.2224969712117,517.2107086134305,4.4
4,995,238.97125327773884,192.28037308054405,4.4
5,996,2289.6422291181098,464.38375776659154,4.4
6,997,363.8980321306527,269.22143496678774,4.4
7,998,1485.2224969712117,517.2107086134305,4.4
8,999,238.97125327773884,192.28037308054405,4.4
9,1000,2289.6422291181098,464.38375776659154,4.4
0,991,241.42076594548115,193.93180433550336,4.41
1,992,2294.3125379004,463.8728592290549,4.41
2,993,369.0314652575652,272.0790822087211,4.41
3,994,1473.3617084770913,517.1861549333087,4.41
4,995,241.42076594548115,193.93180433550336,4.41
5,996,2294.3125379004,463.8728592290549,4.41
6,997,369.0314652575652,272.0790822087211,4.41
7,998,1473.3617084770913,517.1861549333087,4.41
8,999,241.42076594548115,193.93180433550336,4.41
9,1000,2294.3125379004,463.8728592290549,4.41
0,991,243.95031752386686,195.6309496697084,4.42
1,992,2298.289610767557,463.436724676139,4.42
2,993,374.0175092835014,274.83278174741986,4.42
3,994,1462.40121111943,517.1336827144721,4.42
4,995,243.9503175238667,195.63094966970831,4.42
5,996,2298.2896107675583,463.4367246761389,4.42
6,997,374.0175092835016,274.83278174742,4.42
7,998,1462.4012111194295,517.133682714472,4.42
8,999,243.95031752386686,195.6309496697084,4.42
9,1000,2298.289610767557,463.436724676139,4.42
0,991,246.5499884774111,197.37059880411877,4.43
1,992,2301.639986963608,463.06855699917367,4.43
2,993,378.8686383737312,277.4913660636714,4.43
3,994,1452.2598781059944,517.059275475962,4.43
4,995,246.5499884774111,197.37059880411877,4.43
5,996,2301.639986963608,463.06855699917367,4.43
6,997,378.8686383737312,277.4913660636714,4.43
7,998,1452.2598781059944,517.059275475962,4.43
8,999,246.5499884774111,197.37059880411877,4.43
9,1000,2301.639986963608,463.06855699917367,4.43
0,991,249.2114824131973,199.14471007708076,4.44
1,992,2304.4208045410764,462.76245457186434,4.44
2,993,383.5957714544635,280.06254723669093,4.44
3,994,1442.8671492074438,516.9678901625567,4.44
4,995,249.2114824131973,199.14471007708076,4.44
5,996,2304.4208045410764,462.76245457186434,4.44
6,997,383.5957714544635,280.06254723669093,4.44
7,998,1442.8671492074438,516.9678901625567,4.44
8,999,249.2114824131973,199.14471007708076,4.44
9,1000,2304.4208045410764,462.76245457186434,4.44
0,991,251.9278218329274,200.9481930697761,4.45
1,992,2306.68151766652,462.5132560843381,4.45
2,993,388.20853535694516,282.5531068426821,4.45
3,994,1434.161236775745,516.8636477015241,4.45
4,995,251.9278218329274,200.9481930697761,4.45
5,996,2306.68151766652,462.5132560843381,4.45
6,997,388.20853535694516,282.5531068426821,4.45
7,998,1434.161236775745,516.8636477015241,4.45
8,999,251.9278218329274,200.9481930697761,4.45
9,1000,2306.68151766652,462.5132560843381,4.45
0,991,254.69311110776243,202.7767385830739,4.46
1,992,2308.465225234133,462.31641919467796,4.46
2,993,392.7154699957383,284.9690445910175,4.46
3,994,1426.0877188312897,516.749983139879,4.46
4,995,254.69311110776243,202.7767385830739,4.46
5,996,2308.465225234133,462.31641919467796,4.46
6,997,392.7154699957383,284.9690445910175,4.46
7,998,1426.0877188312897,516.749983139879,4.46
8,999,254.69311110776243,202.7767385830739,4.46
9,1000,2308.465225234133,462.31641919467796,4.46
0,991,257.5023493608728,204.62668393397072,4.47
1,992,2309.8097150450367,462.1679241247486,4.47
2,993,397.1241911906602,287.31569662194426,4.47
3,994,1418.5984174932807,516.6297652876983,4.47
4,995,257.5023493608728,204.62668393397072,4.47
5,996,2309.8097150450367,462.1679241247486,4.47
6,997,397.1241911906602,287.31569662194426,4.47
7,998,1418.5984174932807,516.6297652876983,4.47
8,999,257.5023493608728,204.62668393397072,4.47
9,1000,2309.8097150450367,462.1679241247486,4.47
0,991,260.3512810691404,206.49490506407315,4.48
1,992,2310.748295817617,462.0641960201601,4.48
2,993,401.4415218754213,289.5978310315139,4.48
3,994,1411.6504921907801,516.5053929722142,4.48
4,995,260.3512810691402,206.49490506407304,4.48
5,996,2310.7482958176192,462.0641960201599,4.48
6,997,401.4415218754222,289.59783103151443,4.48
7,998,1411.6504921907756,516.505392972214,4.48
8,999,260.3512810691404,206.49490506407315,4.48
9,1000,2310.748295817617,462.0641960201601,4.48
0,991,263.23627561341567,208.3787293103054,4.49
1,992,2311.3104682137864,462.00204167324523,4.49
2,993,405.67359925535686,291.81972598412653,4.49
3,994,1405.2056975539401,516.3788731015504,4.49
4,995,263.2362756134151,208.37872931030503,4.49
5,996,2311.3104682137905,462.00204167324466,4.49
6,997,405.6735992553585,291.8197259841274,4.49
7,998,1405.2056975539322,516.3788731015502,4.49
8,999,263.23627561341567,208.3787293103054,4.49
9,1000,2311.3104682137864,462.00204167324523,4.49
0,991,266.1542293433311,210.27586430588667,4.5
1,992,2311.522471847931,461.978597411295,4.5
2,993,409.82596334955167,293.98523429035095,4.5
3,994,1399.2297696501755,516.2518844148328,4.5
4,995,266.1542293433311,210.27586430588667,4.5
5,996,2311.522471847931,461.978597411295,4.5
6,997,409.82596334955167,293.98523429035095,4.5
7,998,1399.2297696501755,516.2518844148328,4.5
8,999,266.1542293433311,210.27586430588667,4.5
9,1000,2311.522471847931,461.978597411295,4.5
0,991,269.1024853562619,212.1843396152798,4.51
1,992,2311.4077354502447,461.99128578409534,4.51
2,993,413.9036308994642,296.0978373088135,4.51
3,994,1393.6919137003395,516.1258298565075,4.51
4,995,269.1024853562613,212.1843396152794,4.51
5,996,2311.4077354502497,461.99128578409477,4.51
6,997,413.9036308994659,296.09783730881435,4.51
7,998,1393.6919137003315,516.1258298565073,4.51
8,999,269.1024853562619,212.1843396152798,4.51
9,1000,2311.4077354502447,461.99128578409534,4.51
0,991,272.078767355348,214.10245852033114,4.52
1,992,2310.9872504766518,462.037779271278,4.52
2,993,417.9111576135269,298.16069031659316,4.52
3,994,1388.5643730618087,516.0018798321042,4.52
4,995,272.078767355349,214.10245852033174,4.52
5,996,2310.9872504766436,462.03777927127896,4.52
6,997,417.91115761352376,298.16069031659157,4.52
7,998,1388.5643730618233,516.0018798321047,4.52
8,999,272.078767355348,214.10245852033114,4.52
9,1000,2310.9872504766518,462.037779271278,4.52
0,991,275.0811247978288,216.0287579681738,4.53
1,992,2310.2798835395765,462.115969651112,4.53
2,993,421.85269099835796,300.1766609822551,4.53
3,994,1383.8220640282093,515.8810081004,4.53
4,995,275.0811247978294,216.02875796817415,4.53
5,996,2310.279883539572,462.11596965111255,4.53
6,997,421.85269099835625,300.17666098225425,4.53
7,998,1383.822064028217,515.8810081004002,4.53
8,999,275.0811247978288,216.0287579681738,4.53
9,1000,2310.2798835395765,462.115969651112,4.53
0,991,278.10788716950225,217.9619751311927,4.54
1,992,2309.302639461264,462.22394197978235,4.54
2,993,425.73201550813656,302.1483622047891,4.54
3,994,1379.4422644663482,515.7640216803625,4.54
4,995,278.10788716950367,217.96197513119364,4.54
5,996,2309.3026394612525,462.22394197978366,4.54
6,997,425.73201550813206,302.14836220478685,4.54
7,998,1379.442264466369,515.764021680363,4.54
8,999,278.10788716950225,217.9619751311927,4.54
9,1000,2309.302639461264,462.22394197978235,4.54
0,991,281.15762568876085,219.90101935995384,4.55
1,992,2308.070884116416,462.3599523582171,4.55
2,993,429.5525913624234,304.0781803076797,4.55
3,994,1375.404346883414,515.6515858651209,4.55
4,995,281.1576256887617,219.9010193599544,4.55
5,996,2308.0708841164083,462.3599523582179,4.55
6,997,429.55259136242074,304.07818030767834,4.55
7,998,1375.4043468834268,515.6515858651212,4.55
8,999,281.15762568876085,219.90101935995384,4.55
9,1000,2308.070884116416,462.3599523582171,4.55
0,991,284.22912098977025,221.84494849318122,4.56
1,992,2306.598535128923,462.52240873928235,4.56
2,993,433.3175884235025,305.968299534525,4.56
3,994,1371.6895469504616,515.5442451710115,4.56
4,995,284.22912119922773,221.8449486254399,4.56
5,996,2306.5985334533852,462.52240892408355,4.56
6,997,433.317587795859,305.96829922039217,4.56
7,998,1371.6895498510967,515.5442452562914,4.56
8,999,284.2291210038536,221.84494850207392,4.56
9,1000,2306.598535016264,462.52240875170787,4.56
0,991,287.3151652945684,223.78907059270352,4.57
1,992,2304.947671855806,462.7044057384777,4.57
2,993,437.0485818886155,307.8300094549874,4.57
3,994,1368.1949819720921,515.4398381475792,4.57
4,995,287.3273647207589,223.79673799914517,4.57
5,996,2304.8499144236125,462.71517766809416,4.57
6,997,437.0116794151345,307.8116507943461,4.57
7,998,1368.3645746009327,515.4449820693044,4.57
8,999,287.31545249218254,223.7892510996011,4.57
9,1000,2304.945370423386,462.70465934089896,4.57
0,991,288.3280510699849,224.42519573138023,4.58
1,992,2319.925821075035,461.0471607370032,4.58
2,993,447.21020052531014,312.8436286070793,4.58
3,994,1335.7753523488104,514.3099780100588,4.58
4,995,292.8692822019619,227.26533601604177,4.58
5,996,2283.500509709677,465.0535281737454,4.58
6,997,433.38099256531956,306.00003140191086,4.58
7,998,1399.1006139457122,516.2490365272048,4.58
8,999,288.32805528039887,224.42519837364156,4.58
9,1000,2319.9257870900883,461.04716451239466,4.58
0,991,290.07305886751703,225.51884444225794,4.59
1,992,2329.0489293469977,460.0312389227044,4.59
2,993,455.31159495906724,316.78161247925425,4.59
3,994,1313.428919140318,513.3573844077966,4.59
4,995,298.0908823402995,230.5070255020704,4.59
5,996,2264.730590731148,467.08540889911734,4.59
6,997,430.8060722154841,304.70873705349493,4.59
7,998,1425.4872859853228,516.7408714763143,4.59
8,999,290.07305886751703,225.51884444225794,4.59
9,1000,2329.0489293469977,460.0312389227044,4.59
0,991,292.4537164895006,227.00624371298449,4.6
1,992,2333.011229445208,459.58850699776616,4.6
2,993,461.4835779111839,319.74682308745076,4.6
3,994,1299.9242518199321,512.7109195539804,4.6
4,995,302.6578565390504,233.3213998492321,4.6
5,996,2251.1644689417435,468.5394860307929,4.6
6,997,430.18937539636096,304.39867080412176,4.6
7,998,1442.8152970767494,516.9673251764253,4.6
8,999,292.4537164895006,227.00624371298449,4.6
9,1000,2333.011229445208,459.58850699776616,4.6
0,991,295.0966425470706,228.65126001332675,4.61
1,992,2334.80898266995,459.3873363589318,4.61
2,993,466.8557673820227,322.30338293463126,4.61
3,994,1290.0799286745223,512.2054138875308,4.61
4,995,306.945928897267,235.94623009489902,4.61
5,996,2239.7995170721556,469.74799218496827,4.61
6,997,430.40061692150647,304.50491481982965,4.61
7,998,1456.2764488431615,517.0917401277682,4.61
8,999,295.0966425470706,228.65126001332675,4.61
9,1000,2334.80898266995,459.3873363589318,4.61
0,991,297.8961042677662,230.38656148910843,4.62
1,992,2335.2937971053557,459.33305350713476,4.62
2,993,471.7480348750179,324.611907882706,4.62
3,994,1282.429058326769,511.79232789344604,4.62
4,995,311.06305917309186,238.4503895636101,4.62
5,996,2229.7781670340746,470.8061577307734,4.62
6,997,431.11931178637326,304.8661109588895,4.62
7,998,1467.3474443899224,517.1609325227294,4.62
8,999,297.8961042677662,230.38656148910843,4.62
9,1000,2335.2937971053557,459.33305350713476,4.62
0,991,300.8037990127796,232.1811924438314,4.63
1,992,2334.8575091393445,459.3819036353971,4.63
2,993,476.3071226507643,326.7464459257649,4.63
3,994,1276.2993237584326,511.44848696666776,4.63
4,995,315.05965470483534,240.86627716240358,4.63
5,996,2220.703110858565,471.75823993086476,4.63
6,997,432.1981879822957,305.40753626888113,4.63
7,998,1476.709685746818,517.1964575992115,4.63
8,999,300.8037990127796,232.1811924438314,4.63
9,1000,2334.8575091393445,459.3819036353971,4.63
0,991,318.96458598274637,243.21258082346108,4.64
1,992,2212.3488781296282,472.62942500292746,4.64
2,993,433.5544417093374,306.0868208319093,4.64
3,994,1484.7483589110907,517.2103635055267,4.64
4,995,303.79284838722725,234.01781741056217,4.64
5,996,2333.720562911035,459.50915381897636,4.64
6,997,480.61538010220454,328.74875264166303,4.64
7,998,1271.313965137073,511.16031973560655,4.64
8,999,318.96458598274637,243.21258082346108,4.64
9,1000,2212.3488781296282,472.62942500292746,4.64
0,991,322.7964522068206,245.50141961586928,4.65
1,992,2204.5717109291595,473.43581254219924,4.65
2,993,435.13582269871586,306.87697844172254,4.65
3,994,1491.7081641135896,517.2101516957182,4.65
4,995,306.84654154221727,235.88558591239524,4.65
5,996,2332.0220967821724,459.69911325782476,4.65
6,997,484.7246710931659,330.64525460423994,4.65
7,998,1267.2361096274892,510.9188904936792,4.65
8,999,322.7964522068206,245.50141961586928,4.65
9,1000,2204.5717109291595,473.43581254219924,4.65
0,991,326.56819177353816,247.74127581420316,4.66
1,992,2197.2727270150076,474.1885029690252,4.66
2,993,436.90679934417085,307.7594678631719,4.66
3,994,1497.7568743625066,517.2008193888281,4.66
4,995,309.95373279332176,237.77720667662862,4.66
5,996,2329.856745573757,459.9410499818983,4.66
6,997,488.67020240768034,332.45398289861987,4.66
7,998,1263.905266153273,510.7178501583821,4.66
8,999,326.56819177353816,247.74127581420316,4.66
9,1000,2197.2727270150076,474.1885029690252,4.66
0,991,330.2893016670547,249.9384109737019,4.67
1,992,2190.380214502303,474.8955653896701,4.67
2,993,438.84192285971886,308.72085646333903,4.67
3,994,1503.0158373132379,517.1858481843947,4.67
4,995,313.1066296437054,239.68753730291064,4.67
5,996,2327.2923148335285,460.2272266950401,4.67
6,997,492.47715396376753,334.1879048592991,4.67
7,998,1261.2068709326654,510.55244161953055,4.67
8,999,330.2893016670547,249.9384109737019,4.67
9,1000,2190.380214502303,474.8955653896701,4.67
0,991,333.9670308531484,252.09763005857963,4.68
1,992,2183.8401280975813,475.5630957596798,4.68
2,993,440.9222733856028,309.7510286387649,4.68
3,994,1507.5763212034317,517.1677381930167,4.68
4,995,316.2996061729944,241.6128253855173,4.68
5,996,2324.3792566832917,460.55184592312685,4.68
6,997,496.1642277610991,335.85671152912795,4.68
7,998,1259.0559837975989,510.41896007362703,4.68
8,999,333.96703085314965,252.09763005858036,4.68
9,1000,2183.8401280975713,475.5630957596808,4.68
0,991,337.60707595280854,254.22272860142516,4.69
1,992,2177.6105594829623,476.1958337435473,4.69
2,993,443.1333974441289,310.8421429980128,4.69
3,994,1511.5090090707085,517.1483206271595,4.69
4,995,319.52851356989015,243.55026615505247,4.69
5,996,2321.1561743003317,460.91043612013397,4.69
6,997,499.7457060687919,337.4678568138131,4.69
7,998,1257.387831720992,510.3144353574225,4.69
8,999,337.6070759528095,254.2227286014257,4.69
9,1000,2177.6105594829555,476.19583374354795,4.69
0,991,341.2140124686945,256.3167710834609,4.7
1,992,2171.6583163344358,476.79754516787614,4.7
2,993,445.4640356090174,311.98798690935854,4.7
3,994,1514.8698618410267,517.1289521637174,4.7
4,995,322.7902545855473,245.4977284894917,4.7
5,996,2317.6532202463995,461.2994718758627,4.7
6,997,503.23271991161624,339.02719966554787,4.7
7,998,1256.1519795168458,510.2364329301721,4.7
8,999,341.2140124686945,256.3167710834609,4.7
9,1000,2171.6583163344358,476.79754516787614,4.7
0,991,344.7915751898538,258.38227285668216,4.71
1,992,2165.9567019445035,477.37127087568274,4.71
2,993,447.90529950160226,313.18355732113855,4.71
3,994,1517.7039165611686,517.1106416247848,4.71
4,995,326.08250832825837,247.4535770098948,4.71
5,996,2313.894296409982,461.71612745322153,4.71
6,997,506.6340686746445,340.53942033957713,4.71
7,998,1255.3085619170567,510.1829229219994,4.71
8,999,344.79157518985306,258.3822728566817,4.71
9,1000,2165.9567019445094,477.3712708756822,4.71
0,991,348.34284749499193,260.42132369825856,4.72
1,992,2160.484018558321,477.91949498332025,4.72
2,993,450.4501192969622,314.42477796451203,4.72
3,994,1520.0478416644658,517.0941356660456,4.72
4,995,329.40354572078365,249.4165522034516,4.72
5,996,2309.8985322227572,462.15811068439626,4.72
6,997,509.9567695864152,342.0083005720781,4.72
7,998,1254.82575554799,510.1521905257092,4.72
8,999,348.3428474949901,260.4213236982575,4.72
9,1000,2160.4840185583353,477.9194949833188,4.72
0,991,351.8703929021366,262.4356743173375,4.73
1,992,2155.2225283216753,478.4442621517258,4.73
2,993,453.09286209390643,315.7083027566574,4.73
3,994,1521.9317074808575,517.0799784496263,4.73
4,995,332.75210231022805,251.3856872837599,4.73
5,996,2305.6813070506114,462.62354764106567,4.73
6,997,513.2064366780077,343.4369178252051,4.73
7,998,1254.6780329528287,510.14277272471855,4.73
8,999,351.87039290213335,262.43567431733567,4.73
9,1000,2155.2225283217,478.44426215172325,4.73
0,991,355.37634841636697,264.42679835046556,4.74
1,992,2150.157715916193,478.94726125045,4.74
2,993,455.82906285284116,317.03137597996334,4.74
3,994,1523.3802402526146,517.068554131154,4.74
4,995,336.1272889128651,253.36024927933158,4.74
5,996,2301.2549725074596,463.110900723663,4.74
6,997,516.3875474720458,344.82778299240516,4.74
7,998,1254.8449307089313,510.1534124995255,4.74
8,999,355.3763484163662,264.4267983504651,4.74
9,1000,2150.1577159161984,478.94726125044946,4.74
0,991,358.8624915919889,266.39593751612534,4.75
1,992,2145.2777578640466,479.4298860274422,4.75
2,993,458.65523245117544,318.3917312874305,4.75
3,994,1524.4137229915907,517.0601175796809,4.75
4,995,339.52852820824717,255.33969670445563,4.75
5,996,2296.629369554844,463.61890957724034,4.75
6,997,519.5036328158665,346.18293948661943,4.75
7,998,1255.3101685743839,510.1830250687004,4.75
8,999,358.8624915919938,266.3959375161281,4.75
9,1000,2145.2777578640093,479.4298860274459,4.75
0,991,362.3302887856165,268.34413476912414,4.76
1,992,2140.573138842483,479.8932794701959,4.76
2,993,461.56872066614886,319.78751824344863,4.76
3,994,1525.0486456517385,517.0548167629424,4.76
4,995,342.9555098337108,257.3236489939048,4.76
5,996,2291.8121999112273,464.14654816632515,4.76
6,997,522.5574120177613,347.5040349785694,4.76
7,998,1256.0610174254205,510.23067270887213,4.76
8,999,362.33028878563573,268.34413476913494,4.76
9,1000,2140.573138842338,479.89327947021013,4.76
0,991,365.7809293719036,270.2722585743607,4.77
1,992,2136.0363768304924,480.33836616023694,4.77
2,993,464.5676199568698,321.2172491505757,4.77
3,994,1525.2981701464332,517.0527090222192,4.77
4,995,346.40815923228325,259.3118646020213,4.77
5,996,2286.809289829366,464.69299372259775,4.77
6,997,525.5508873875152,348.7923730139151,4.77
7,998,1257.087850660667,510.2955459085079,4.77
8,999,365.7809293720546,270.2722585744449,4.77
9,1000,2136.0363768293596,480.33836616034785,4.77
0,991,369.21534896415574,272.18102032421496,4.78
1,992,2131.6618325837103,480.76587541028306,4.78
2,993,467.6507010614468,322.6797614792426,4.78
3,994,1525.1724522480356,517.0537726937689,4.78
4,995,349.88661723433273,261.30422576025944,4.78
5,996,2281.6247706374083,465.2576047903309,4.78
6,997,528.4854071405713,350.0489491737561,4.78
7,998,1258.3838372207692,510.376949379603,4.78
8,999,369.2153489643936,272.18102032434683,4.78
9,1000,2131.6618325819313,480.76587541045654,4.78
0,991,372.6342435081574,274.07098618872624,4.79
1,992,2127.445588140831,481.1763569619303,4.79
2,993,470.81737490856244,324.1741929365638,4.79
3,994,1524.6788466060812,517.0579150227347,4.79
4,995,353.391228523708,263.30072861991766,4.79
5,996,2276.261191253444,465.8399066034893,4.79
6,997,531.3617021480557,351.2744747274755,4.79
7,998,1259.9447501353154,510.4742919640791,4.79
8,999,372.6342435082324,274.0709861887676,4.79
9,1000,2127.445588140272,481.17635696198454,4.79
0,991,376.038075257158,275.9425841604398,4.8
1,992,2123.385385724662,481.5701902996985,4.8
2,993,474.0676778909954,325.69996744262056,4.8
3,994,1523.822009706446,517.0649769532977,4.8
4,995,356.9225379982819,265.301478032992,4.8
5,996,2270.719571227252,466.4395827497393,4.8
6,997,534.1798994665378,352.469389495363,4.8
7,998,1261.7688759169394,510.5870798355959,4.8
8,999,376.0380752571629,275.9425841604425,4.8
9,1000,2123.385385724626,481.570190299702,4.8
0,991,379.42707093068276,277.79610663863394,4.81
1,992,2119.4806237536936,481.947588069676,4.81
2,993,477.4022796343643,327.2567912581643,4.81
3,994,1522.6039064312436,517.0747350992423,4.81
4,995,360.48129473929333,267.30668664041804,4.81
5,996,2264.9993975111115,467.0564726438548,4.81
6,997,536.9395134943248,353.6338646629612,4.81
7,998,1263.8570192844056,510.71491267869226,4.81
8,999,379.42707093068276,277.79610663863394,4.81
9,1000,2119.4806237536936,481.947588069676,4.81
0,991,382.8012116893051,279.6317085193427,4.82
1,992,2115.732411647645,482.30859358007007,4.82
2,993,480.82251437599257,328.8446593949853,4.82
3,994,1521.023717381248,517.0869009560853,4.82
4,995,364.06846396931246,269.3166783121079,4.82
5,996,2259.098563227746,467.6905748403518,4.82
6,997,539.6394136310496,354.7677954076587,4.82
7,998,1266.2126061353642,510.8574827711242,4.82
8,999,382.80121168930265,279.6317085193414,4.82
9,1000,2115.7324116476625,482.3085935800683,4.82
0,991,386.16021382187404,281.4494003621005,4.83
1,992,2112.143690435498,482.6530718302279,4.83
2,993,484.3304392463285,330.4638733723267,4.83
3,994,1519.0776350182998,517.1011171697643,4.83
4,995,367.6852481156828,271.33189637916615,4.83
5,996,2253.0132413629003,468.3420567473197,4.83
6,997,542.2777651324025,355.87078226304413,4.83
7,998,1268.84189682273,511.01457714302757,4.83
8,999,386.1602138218702,281.4494003620984,4.83
9,1000,2112.143690435526,482.65307183022526,4.83
0,991,389.50349810514956,283.24903571956116,4.84
1,992,2108.7194328412497,482.9806928670088,4.84
2,993,487.9289255217371,332.11507253115275,4.84
3,994,1516.7585252794677,517.1169503872283,4.84
4,995,371.3331190302293,273.3529175817398,4.84
5,996,2246.7376796586077,469.0112719494306,4.84
6,997,544.8519370800877,356.94209900068927,4.84
7,998,1271.7543331685265,511.18608327715356,4.84
8,999,389.50349810514956,283.24903571956116,4.84
9,1000,2108.7194328412497,482.9806928670088,4.84
0,991,392.83014447804914,285.0302910502556,4.85
1,992,2105.4669458111243,483.29090537954653,4.85
2,993,491.62179283216807,333.7992827025163,4.85
3,994,1514.0554154108788,517.1338798253786,4.85
4,995,375.01386473227933,275.3804733208063,4.85
5,996,2240.2638937014062,469.6987872351806,4.85
6,997,547.3583674737305,357.9806432256091,4.85
7,998,1274.9630585424786,511.37199920430857,4.85
8,999,392.83014447804914,285.0302910502556,4.85
9,1000,2105.4669458111243,483.29090537954653,4.85
0,991,396.13882667183725,286.79263563641456,4.86
1,992,2102.3963124862485,483.5828971128206,4.86
2,993,495.4140022628031,335.5179884096818,4.86
3,994,1510.9527447053545,517.1512801196038,4.86
4,995,378.7296560417809,277.4154807997326,4.86
5,996,2233.5812211639222,470.40542275350913,4.86
6,997,549.7923694964777,358.9848634988829,4.86
7,998,1278.4856743900423,511.57244942427366,4.86
8,999,396.13882667183816,286.79263563641507,4.86
9,1000,2102.3963124862407,483.5828971128213,4.86
0,991,399.4277182195728,288.5352873322369,4.87
1,992,2099.5210331732915,483.8555365514678,4.87
2,993,499.3119338831851,337.2732386043414,4.87
3,994,1507.4292761429592,517.1683960995687,4.87
4,995,382.48314168622255,279.4590882372228,4.87
5,996,2226.6756776139055,471.1323108534615,4.87
6,997,552.1478534121009,359.952652980787,4.87
7,998,1282.3453352739978,511.78770899688226,4.87
8,999,399.4277182195728,288.5352873322369,4.87
9,1000,2099.5210331732915,483.8555365514678,4.87
0,991,402.69435582806926,290.25714727415146,4.88
1,992,2096.858962989677,484.1072867297223,4.88
2,993,503.3237904810214,339.06780239569656,4.88
3,994,1503.4565014621307,517.1843056031618,4.88
4,995,386.27758590386753,281.5127410262891,4.88
5,996,2219.5290161862304,471.88098275550726,4.88
6,997,554.4169223088732,360.8811931301865,4.88
7,998,1286.5723499568066,512.0182396854443,4.88
8,999,402.69435582806926,290.25714727415146,4.88
9,1000,2096.858962989677,484.1072867297223,4.88
0,991,405.93543643377535,291.9567019003968,4.89
1,992,2094.4337116309057,484.3360756308159,4.89
2,993,507.4601981665946,340.9054027182639,4.89
3,994,1498.9962556963985,517.1978637129927,4.89
4,995,390.1170722267499,283.57828049750435,4.89
5,996,2212.1173256454563,472.65349859536224,4.89
6,997,556.589271016877,361.7667195091804,4.89
7,998,1291.2065725401753,512.2647447618976,4.89
8,999,405.93543643377535,291.9567019003968,4.89
9,1000,2094.4337116309057,484.3360756308159,4.89
0,991,394.0068152411938,285.65809592197627,4.9
1,992,2204.4088741472515,473.4526483903638,4.9
2,993,558.6512632928922,362.60416015861347,4.9
3,994,1296.3010865557762,512.5282541993058,4.9
4,995,409.1465061486583,293.63187164942514,4.9
5,996,2092.276797930869,484.53909562955107,4.9
6,997,511.7351287468949,342.7910774682115,4.9
7,998,1493.997038328543,517.2076166842056,4.9
8,999,394.0068152411938,285.65809592197627,4.9
9,1000,2204.4088741472515,473.4526483903638,4.9
0,991,397.95365829434456,287.7553683379668,4.91
1,992,2196.360651628217,474.2822755161541,4.91
2,993,560.5844539472878,363.386553807367,4.91
3,994,1301.9281229321261,512.8102622083626,4.91
4,995,412.3214631305607,295.2797677576193,4.91
5,996,2090.431106267789,484.712480393758,4.91
6,997,516.1673771885219,344.7317608410681,4.91
7,998,1488.3881001795585,517.2116636019074,4.91
8,999,397.95365829434456,287.7553683379668,4.91
