,Time,Non-breeding,Breeding,rb
6,997,136.67591966405007,117.79741836655074,2.01
7,998,136.67591966405007,117.79741836655074,2.01
8,999,136.67591966405007,117.79741836655074,2.01
9,1000,136.67591966405007,117.79741836655074,2.01
0,991,137.41693224939462,118.37711602814325,2.02
1,992,137.4169322493948,118.37711602814339,2.02
2,993,137.41693224939462,118.37711602814325,2.02
3,994,137.4169322493948,118.37711602814339,2.02
4,995,137.41693224939462,118.37711602814325,2.02
5,996,137.4169322493948,118.37711602814339,2.02
6,997,137.41693224939462,118.37711602814325,2.02
7,998,137.4169322493948,118.37711602814339,2.02
8,999,137.41693224939462,118.37711602814325,2.02
9,1000,137.4169322493948,118.37711602814339,2.02
0,991,138.15839458227174,118.9565585929354,2.03
1,992,138.1583945822718,118.95655859293545,2.03
2,993,138.15839458227174,118.9565585929354,2.03
3,994,138.1583945822718,118.95655859293545,2.03
4,995,138.15839458227174,118.9565585929354,2.03
5,996,138.1583945822718,118.95655859293545,2.03
6,997,138.15839458227174,118.9565585929354,2.03
7,998,138.1583945822718,118.95655859293545,2.03
8,999,138.15839458227174,118.9565585929354,2.03
9,1000,138.1583945822718,118.95655859293545,2.03
0,991,138.90030714019875,119.53574579007908,2.04
1,992,138.90030714019906,119.5357457900793,2.04
2,993,138.90030714019875,119.53574579007908,2.04
3,994,138.90030714019906,119.5357457900793,2.04
4,995,138.90030714019875,119.53574579007908,2.04
5,996,138.90030714019906,119.5357457900793,2.04
6,997,138.90030714019875,119.53574579007908,2.04
7,998,138.90030714019906,119.5357457900793,2.04
8,999,138.90030714019875,119.53574579007908,2.04
9,1000,138.90030714019906,119.5357457900793,2.04
0,991,139.6426704013346,120.1146773483627,2.05
1,992,139.642670401335,120.11467734836302,2.05
2,993,139.6426704013346,120.1146773483627,2.05
3,994,139.642670401335,120.11467734836302,2.05
4,995,139.6426704013346,120.1146773483627,2.05
5,996,139.642670401335,120.11467734836302,2.05
6,997,139.6426704013346,120.1146773483627,2.05
7,998,139.642670401335,120.11467734836302,2.05
8,999,139.6426704013346,120.1146773483627,2.05
9,1000,139.642670401335,120.11467734836302,2.05
0,991,140.38548484448035,120.69335299621056,2.06
1,992,140.38548484448066,120.6933529962108,2.06
2,993,140.38548484448035,120.69335299621056,2.06
3,994,140.38548484448066,120.6933529962108,2.06
4,995,140.38548484448035,120.69335299621056,2.06
5,996,140.38548484448066,120.6933529962108,2.06
6,997,140.38548484448035,120.69335299621056,2.06
7,998,140.38548484448066,120.6933529962108,2.06
8,999,140.38548484448035,120.69335299621056,2.06
9,1000,140.38548484448066,120.6933529962108,2.06
0,991,141.1287509490795,121.27177246168183,2.07
1,992,141.12875094907986,121.27177246168212,2.07
2,993,141.12875094907952,121.27177246168185,2.07
3,994,141.12875094907983,121.27177246168209,2.07
4,995,141.1287509490795,121.27177246168183,2.07
5,996,141.12875094907986,121.27177246168212,2.07
6,997,141.12875094907952,121.27177246168185,2.07
7,998,141.12875094907983,121.27177246168209,2.07
8,999,141.1287509490795,121.27177246168183,2.07
9,1000,141.12875094907986,121.27177246168212,2.07
0,991,141.87246919522,121.84993547247103,2.08
1,992,141.8724691952203,121.84993547247127,2.08
2,993,141.87246919521996,121.84993547247102,2.08
3,994,141.87246919522028,121.84993547247124,2.08
4,995,141.87246919522,121.84993547247103,2.08
5,996,141.8724691952203,121.84993547247127,2.08
6,997,141.87246919521996,121.84993547247102,2.08
7,998,141.87246919522028,121.84993547247124,2.08
8,999,141.87246919522,121.84993547247103,2.08
9,1000,141.8724691952203,121.84993547247127,2.08
0,991,142.61664006363398,122.42784175590657,2.09
1,992,142.6166400636343,122.42784175590681,2.09
2,993,142.61664006363398,122.42784175590657,2.09
3,994,142.6166400636343,122.42784175590681,2.09
4,995,142.61664006363398,122.42784175590657,2.09
5,996,142.6166400636343,122.42784175590681,2.09
6,997,142.61664006363398,122.42784175590657,2.09
7,998,142.6166400636343,122.42784175590681,2.09
8,999,142.61664006363398,122.42784175590657,2.09
9,1000,142.6166400636343,122.42784175590681,2.09
0,991,143.36126403569952,123.00549103895108,2.1
1,992,143.36126403569978,123.00549103895126,2.1
2,993,143.36126403569952,123.00549103895108,2.1
3,994,143.36126403569978,123.00549103895126,2.1
4,995,143.36126403569952,123.00549103895108,2.1
5,996,143.36126403569978,123.00549103895126,2.1
6,997,143.36126403569952,123.00549103895108,2.1
7,998,143.36126403569978,123.00549103895126,2.1
8,999,143.36126403569952,123.00549103895108,2.1
9,1000,143.36126403569978,123.00549103895126,2.1
0,991,144.1063415934408,123.5828830482002,2.11
1,992,144.10634159344102,123.58288304820039,2.11
2,993,144.10634159344076,123.5828830482002,2.11
3,994,144.10634159344104,123.58288304820042,2.11
4,995,144.1063415934408,123.5828830482002,2.11
5,996,144.10634159344102,123.58288304820039,2.11
6,997,144.10634159344076,123.5828830482002,2.11
7,998,144.10634159344104,123.58288304820042,2.11
8,999,144.1063415934408,123.5828830482002,2.11
9,1000,144.10634159344102,123.58288304820039,2.11
0,991,144.85187321952947,124.16001750988282,2.12
1,992,144.8518732195296,124.16001750988292,2.12
2,993,144.85187321952944,124.16001750988279,2.12
3,994,144.85187321952958,124.1600175098829,2.12
4,995,144.85187321952947,124.16001750988282,2.12
5,996,144.8518732195296,124.16001750988292,2.12
6,997,144.85187321952944,124.16001750988279,2.12
7,998,144.85187321952958,124.1600175098829,2.12
8,999,144.85187321952947,124.16001750988282,2.12
9,1000,144.8518732195296,124.16001750988292,2.12
0,991,145.59785939728485,124.73689414985958,2.13
1,992,145.59785939728548,124.73689414986008,2.13
2,993,145.59785939728485,124.73689414985958,2.13
3,994,145.59785939728548,124.73689414986008,2.13
4,995,145.59785939728485,124.73689414985958,2.13
5,996,145.59785939728548,124.73689414986008,2.13
6,997,145.59785939728485,124.73689414985958,2.13
7,998,145.59785939728548,124.73689414986008,2.13
8,999,145.59785939728485,124.73689414985958,2.13
9,1000,145.59785939728548,124.73689414986008,2.13
0,991,146.34430061067584,125.31351269362368,2.14
1,992,146.34430061067732,125.31351269362482,2.14
2,993,146.34430061067584,125.31351269362368,2.14
3,994,146.34430061067732,125.31351269362482,2.14
4,995,146.34430061067584,125.31351269362368,2.14
5,996,146.34430061067732,125.31351269362482,2.14
6,997,146.34430061067584,125.31351269362368,2.14
7,998,146.34430061067732,125.31351269362482,2.14
8,999,146.34430061067584,125.31351269362368,2.14
9,1000,146.34430061067732,125.31351269362482,2.14
0,991,147.09119734432156,125.88987286629984,2.15
1,992,147.09119734432295,125.88987286630092,2.15
2,993,147.09119734432167,125.88987286629992,2.15
3,994,147.09119734432286,125.88987286630085,2.15
4,995,147.0911973443217,125.88987286629994,2.15
5,996,147.09119734432286,125.88987286630085,2.15
6,997,147.0911973443217,125.88987286629994,2.15
7,998,147.09119734432286,125.88987286630085,2.15
8,999,147.0911973443217,125.88987286629994,2.15
9,1000,147.09119734432286,125.88987286630085,2.15
0,991,147.83855007895218,126.46597438914621,2.16
1,992,147.8385500879291,126.46597439606244,2.16
2,993,147.83855007915363,126.46597438930142,2.16
3,994,147.83855008773216,126.46597439591072,2.16
4,995,147.83855007934616,126.46597438944974,2.16
5,996,147.83855008754398,126.46597439576573,2.16
6,997,147.83855007953014,126.46597438959148,2.16
7,998,147.83855008736413,126.46597439562716,2.16
8,999,147.83855007970593,126.46597438972692,2.16
9,1000,147.8385500871923,126.46597439549477,2.16
0,991,148.5863330548108,127.0417967870686,2.17
1,992,148.58638521492693,127.04183693111761,2.17
2,993,148.58633376686404,127.04179733508695,2.17
3,994,148.58638451259412,127.04183639058044,2.17
4,995,148.58633445960908,127.04179786824511,2.17
5,996,148.58638382930596,127.04183586470062,2.17
6,997,148.58633513356943,127.041798386946,2.17
7,998,148.586383164546,127.04183535308067,2.17
8,999,148.58633578925455,127.04179889158169,2.17
9,1000,148.5863825178118,127.04183485533393,2.17
0,991,149.22699322399288,127.53464481035596,2.18
1,992,149.44174292693148,127.69974756060066,2.18
2,993,149.228038539222,127.53544858602996,2.18
3,994,149.44070252575733,127.69894780605313,2.18
4,995,149.22907370169295,127.5362445537548,2.18
5,996,149.43967223128055,127.69815581934249,2.18
6,997,149.23009881004137,127.5370327894087,2.18
7,998,149.4386519452809,127.69737152500076,2.18
8,999,149.23111396194378,127.53781336813152,2.18
9,1000,149.43764157049378,127.69659484829391,2.18
0,991,137.5474839437485,118.47918439765233,2.19
1,992,162.74881864595318,137.83272554932717,2.19
2,993,137.54752138987553,118.47921367121081,2.19
3,994,162.748780743613,137.83269696031047,2.19
4,995,137.54755825036597,118.47924248694561,2.19
5,996,162.74874343404366,137.83266881840805,2.19
6,997,137.54759453438388,118.4792708520208,2.19
7,998,162.74870670796946,137.83264111662353,2.19
8,999,137.54763025094985,118.47929877348837,2.19
9,1000,162.74867055625995,137.83261384807003,2.19
0,991,128.32406778338614,111.2216514749815,2.2
1,992,173.76229016493224,146.07496629672985,2.2
2,993,128.32406778338935,111.22165147498406,2.2
3,994,173.76229016492897,146.07496629672744,2.2
4,995,128.32406778339242,111.22165147498647,2.2
5,996,173.76229016492587,146.07496629672514,2.2
6,997,128.32406778339532,111.22165147498878,2.2
7,998,173.76229016492294,146.07496629672298,2.2
8,999,128.32406778339805,111.22165147499094,2.2
9,1000,173.76229016492022,146.07496629672093,2.2
0,991,122.35447599021579,106.47392982904695,2.21
1,992,181.5241107725564,151.80613575910868,2.21
2,993,122.35447599021579,106.47392982904695,2.21
3,994,181.5241107725564,151.80613575910868,2.21
4,995,122.35447599021579,106.47392982904695,2.21
5,996,181.5241107725564,151.80613575910868,2.21
6,997,122.35447599021579,106.47392982904695,2.21
7,998,181.5241107725564,151.80613575910868,2.21
8,999,122.35447599021579,106.47392982904695,2.21
9,1000,181.5241107725564,151.80613575910868,2.21
0,991,117.67921712324996,102.72771968090112,2.22
1,992,187.99374807359743,156.53457445944707,2.22
2,993,117.67921712324996,102.72771968090112,2.22
3,994,187.99374807359743,156.53457445944707,2.22
4,995,117.67921712324996,102.72771968090112,2.22
5,996,187.99374807359743,156.53457445944707,2.22
6,997,117.67921712324996,102.72771968090112,2.22
7,998,187.99374807359743,156.53457445944707,2.22
8,999,117.67921712324996,102.72771968090112,2.22
9,1000,187.99374807359743,156.53457445944707,2.22
0,991,113.75374473288424,99.56328394696791,2.23
1,992,193.71575387619987,160.68001644195957,2.23
2,993,113.75374473288424,99.56328394696791,2.23
3,994,193.71575387619987,160.68001644195957,2.23
4,995,113.75374473288424,99.56328394696791,2.23
5,996,193.71575387619987,160.68001644195957,2.23
6,997,113.75374473288424,99.56328394696791,2.23
7,998,193.71575387619987,160.68001644195957,2.23
8,999,113.75374473288424,99.56328394696791,2.23
9,1000,193.71575387619987,160.68001644195957,2.23
0,991,110.33273380890671,96.79129434817145,2.24
1,992,198.93545856356647,164.4317869381618,2.24
2,993,110.33273380890671,96.79129434817145,2.24
3,994,198.93545856356647,164.4317869381618,2.24
4,995,110.33273380890671,96.79129434817145,2.24
5,996,198.93545856356647,164.4317869381618,2.24
6,997,110.33273380890671,96.79129434817145,2.24
7,998,198.93545856356647,164.4317869381618,2.24
8,999,110.33273380890671,96.79129434817145,2.24
9,1000,198.93545856356647,164.4317869381618,2.24
0,991,107.28071420345853,94.30707905971626,2.25
1,992,203.78833767101762,167.89455471708087,2.25
2,993,107.28071420345853,94.30707905971626,2.25
3,994,203.78833767101762,167.89455471708087,2.25
4,995,107.28071420345853,94.30707905971626,2.25
5,996,203.78833767101762,167.89455471708087,2.25
6,997,107.28071420345853,94.30707905971626,2.25
7,998,203.78833767101762,167.89455471708087,2.25
8,999,107.28071420345853,94.30707905971626,2.25
9,1000,203.78833767101762,167.89455471708087,2.25
0,991,104.51353403245699,92.04554237886414,2.26
1,992,208.35854848458982,171.13341241746687,2.26
2,993,104.51353403245699,92.04554237886414,2.26
3,994,208.35854848458982,171.13341241746687,2.26
4,995,104.51353403245699,92.04554237886414,2.26
5,996,208.35854848458982,171.13341241746687,2.26
6,997,104.51353403245699,92.04554237886414,2.26
7,998,208.35854848458982,171.13341241746687,2.26
8,999,104.51353403245699,92.04554237886414,2.26
9,1000,208.35854848458982,171.13341241746687,2.26
0,991,101.97469374653764,89.96292920729908,2.27
1,992,212.70259597011432,174.19211206541596,2.27
2,993,101.97469374653764,89.96292920729908,2.27
3,994,212.70259597011432,174.19211206541596,2.27
4,995,101.97469374653764,89.96292920729908,2.27
5,996,212.70259597011432,174.19211206541596,2.27
6,997,101.97469374653764,89.96292920729908,2.27
7,998,212.70259597011432,174.19211206541596,2.27
8,999,101.97469374653764,89.96292920729908,2.27
9,1000,212.70259597011432,174.19211206541596,2.27
0,991,99.62409570698203,88.02815159297239,2.28
1,992,216.8605831973095,177.1017385325134,2.28
2,993,99.62409570698203,88.02815159297239,2.28
3,994,216.8605831973095,177.1017385325134,2.28
4,995,99.62409570698203,88.02815159297239,2.28
5,996,216.8605831973095,177.1017385325134,2.28
6,997,99.62409570698203,88.02815159297239,2.28
7,998,216.8605831973095,177.1017385325134,2.28
8,999,99.62409570698203,88.02815159297239,2.28
9,1000,216.8605831973095,177.1017385325134,2.28
0,991,97.43207115112904,86.21818145973718,2.29
1,992,220.86218437439078,179.88531680618797,2.29
2,993,97.43207115112904,86.21818145973718,2.29
3,994,220.86218437439078,179.88531680618797,2.29
4,995,97.43207115112904,86.21818145973718,2.29
5,996,220.86218437439078,179.88531680618797,2.29
6,997,97.43207115112904,86.21818145973718,2.29
7,998,220.86218437439078,179.88531680618797,2.29
8,999,97.43207115112904,86.21818145973718,2.29
9,1000,220.86218437439078,179.88531680618797,2.29
0,991,95.37594196155261,84.51539718378392,2.3
1,992,224.7300830789123,182.56046541326435,2.3
2,993,95.37594196155261,84.51539718378392,2.3
3,994,224.7300830789123,182.56046541326435,2.3
4,995,95.37594196155261,84.51539718378392,2.3
5,996,224.7300830789123,182.56046541326435,2.3
6,997,95.37594196155261,84.51539718378392,2.3
7,998,224.7300830789123,182.56046541326435,2.3
8,999,95.37594196155261,84.51539718378392,2.3
9,1000,224.7300830789123,182.56046541326435,2.3
0,991,93.43791492269237,82.90595767749534,2.31
1,992,228.48207800115708,185.14102233609725,2.31
2,993,93.43791492269237,82.90595767749534,2.31
3,994,228.48207800115708,185.14102233609725,2.31
4,995,93.43791492269237,82.90595767749534,2.31
5,996,228.48207800115708,185.14102233609725,2.31
6,997,93.43791492269237,82.90595767749534,2.31
7,998,228.48207800115708,185.14102233609725,2.31
8,999,93.43791492269237,82.90595767749534,2.31
9,1000,228.48207800115708,185.14102233609725,2.31
0,991,91.60372702917296,81.378755856332,2.32
1,992,232.1324376358369,187.63809154567437,2.32
2,993,91.60372702917296,81.378755856332,2.32
3,994,232.1324376358369,187.63809154567437,2.32
4,995,91.60372702917296,81.378755856332,2.32
5,996,232.1324376358369,187.63809154567437,2.32
6,997,91.60372702917296,81.378755856332,2.32
7,998,232.1324376358369,187.63809154567437,2.32
8,999,91.60372702917296,81.378755856332,2.32
9,1000,232.1324376358369,187.63809154567437,2.32
0,991,89.86173836222827,79.92471751022414,2.33
1,992,235.69280740568826,190.0607441302136,2.33
2,993,89.86173836222827,79.92471751022414,2.33
3,994,235.69280740568826,190.0607441302136,2.33
4,995,89.86173836222827,79.92471751022414,2.33
5,996,235.69280740568826,190.0607441302136,2.33
6,997,89.86173836222827,79.92471751022414,2.33
7,998,235.69280740568826,190.0607441302136,2.33
8,999,89.86173836222827,79.92471751022414,2.33
9,1000,235.69280740568826,190.0607441302136,2.33
0,991,88.20230411865715,78.53631569241148,2.34
1,992,239.17283763253553,192.416503906312,2.34
2,993,88.20230411865715,78.53631569241148,2.34
3,994,239.17283763253553,192.416503906312,2.34
4,995,88.20230411865715,78.53631569241148,2.34
5,996,239.17283763253553,192.416503906312,2.34
6,997,88.20230411865715,78.53631569241148,2.34
7,998,239.17283763253553,192.416503906312,2.34
8,999,88.20230411865715,78.53631569241148,2.34
9,1000,239.17283763253553,192.416503906312,2.34
0,991,86.61732750083755,77.20722479566192,2.35
1,992,242.5806306472968,194.7116933427163,2.35
2,993,86.61732750083755,77.20722479566192,2.35
3,994,242.5806306472968,194.7116933427163,2.35
4,995,86.61732750083755,77.20722479566192,2.35
5,996,242.5806306472968,194.7116933427163,2.35
6,997,86.61732750083755,77.20722479566192,2.35
7,998,242.5806306472968,194.7116933427163,2.35
8,999,86.61732750083755,77.20722479566192,2.35
9,1000,242.5806306472968,194.7116933427163,2.35
0,991,85.09993362748375,75.93206813514288,2.36
1,992,245.92306687924466,196.95168597744075,2.36
2,993,85.09993362748374,75.93206813514287,2.36
3,994,245.92306687924463,196.95168597744072,2.36
4,995,85.09993362748375,75.93206813514288,2.36
5,996,245.92306687924466,196.95168597744075,2.36
6,997,85.09993362748374,75.93206813514287,2.36
7,998,245.92306687924463,196.95168597744072,2.36
8,999,85.09993362748375,75.93206813514288,2.36
9,1000,245.92306687924466,196.95168597744075,2.36
0,991,83.64422670038432,74.70622988420034,2.37
1,992,249.206047689288,199.1410944819775,2.37
2,993,83.64422670038434,74.70622988420035,2.37
3,994,249.20604768928806,199.1410944819775,2.37
4,995,83.64422670038432,74.70622988420034,2.37
5,996,249.206047689288,199.1410944819775,2.37
6,997,83.64422670038434,74.70622988420035,2.37
7,998,249.20604768928806,199.1410944819775,2.37
8,999,83.64422670038432,74.70622988420034,2.37
9,1000,249.206047689288,199.1410944819775,2.37
0,991,82.24510584370641,73.52571237894644,2.38
1,992,252.43467953068577,201.28391335669832,2.38
2,993,82.24510584370638,73.52571237894642,2.38
3,994,252.43467953068574,201.2839133566983,2.38
4,995,82.24510584370641,73.52571237894644,2.38
5,996,252.43467953068577,201.28391335669832,2.38
6,997,82.24510584370638,73.52571237894642,2.38
7,998,252.43467953068574,201.2839133566983,2.38
8,999,82.24510584370641,73.52571237894644,2.38
9,1000,252.43467953068577,201.28391335669832,2.38
0,991,80.89812317473583,72.38702609120033,2.39
1,992,255.61341587832524,203.38362895790343,2.39
2,993,80.89812317473583,72.38702609120033,2.39
3,994,255.61341587832524,203.38362895790343,2.39
4,995,80.89812317473583,72.38702609120033,2.39
5,996,255.61341587832524,203.38362895790343,2.39
6,997,80.89812317473583,72.38702609120033,2.39
7,998,255.61341587832524,203.38362895790343,2.39
8,999,80.89812317473583,72.38702609120033,2.39
9,1000,255.61341587832524,203.38362895790343,2.39
0,991,79.5993728459326,71.28710356876506,2.4
1,992,258.7461681866848,205.44330555753433,2.4
2,993,79.5993728459326,71.28710356876506,2.4
3,994,258.7461681866848,205.44330555753433,2.4
4,995,79.5993728459326,71.28710356876506,2.4
5,996,258.7461681866848,205.44330555753433,2.4
6,997,79.5993728459326,71.28710356876506,2.4
7,998,258.7461681866848,205.44330555753433,2.4
8,999,79.5993728459326,71.28710356876506,2.4
9,1000,258.7461681866848,205.44330555753433,2.4
0,991,78.34540318223677,70.22323125502965,2.41
1,992,261.83639375254603,207.4656535235616,2.41
2,993,78.34540318223677,70.22323125502965,2.41
3,994,261.83639375254603,207.4656535235616,2.41
4,995,78.34540318223677,70.22323125502965,2.41
5,996,261.83639375254603,207.4656535235616,2.41
6,997,78.34540318223677,70.22323125502965,2.41
7,998,261.83639375254603,207.4656535235616,2.41
8,999,78.34540318223677,70.22323125502965,2.41
9,1000,261.83639375254603,207.4656535235616,2.41
0,991,77.1331462999025,69.19299484723604,2.42
1,992,264.8871660961769,209.45308396170773,2.42
2,993,77.1331462999025,69.19299484723604,2.42
3,994,264.8871660961769,209.45308396170773,2.42
4,995,77.1331462999025,69.19299484723604,2.42
5,996,264.8871660961769,209.45308396170773,2.42
6,997,77.1331462999025,69.19299484723604,2.42
7,998,264.8871660961769,209.45308396170773,2.42
8,999,77.1331462999025,69.19299484723604,2.42
9,1000,264.8871660961769,209.45308396170773,2.42
0,991,75.95986113735772,68.19423504577347,2.43
1,992,267.9012319304901,211.40775296614328,2.43
2,993,75.95986113735772,68.19423504577347,2.43
3,994,267.9012319304901,211.40775296614328,2.43
4,995,75.95986113735772,68.19423504577347,2.43
5,996,267.9012319304901,211.40775296614328,2.43
6,997,75.95986113735772,68.19423504577347,2.43
7,998,267.9012319304901,211.40775296614328,2.43
8,999,75.95986113735772,68.19423504577347,2.43
9,1000,267.9012319304901,211.40775296614328,2.43
0,991,74.82308690256237,67.22501137681252,2.44
1,992,270.8810577137016,213.3315977968426,2.44
2,993,74.82308690256237,67.22501137681252,2.44
3,994,270.8810577137016,213.3315977968426,2.44
4,995,74.82308690256237,67.22501137681252,2.44
5,996,270.8810577137016,213.3315977968426,2.44
6,997,74.82308690256237,67.22501137681252,2.44
7,998,270.8810577137016,213.3315977968426,2.44
8,999,74.82308690256237,67.22501137681252,2.44
9,1000,270.8810577137016,213.3315977968426,2.44
0,991,73.7206047010451,66.28357235783903,2.45
1,992,273.82886802131094,215.22636671404064,2.45
2,993,73.7206047010451,66.28357235783903,2.45
3,994,273.82886802131094,215.22636671404064,2.45
4,995,73.7206047010451,66.28357235783903,2.45
5,996,273.82886802131094,215.22636671404064,2.45
6,997,73.7206047010451,66.28357235783903,2.45
7,998,273.82886802131094,215.22636671404064,2.45
8,999,73.7206047010451,66.28357235783903,2.45
9,1000,273.82886802131094,215.22636671404064,2.45
0,991,72.65040565454242,65.36833069761815,2.46
1,992,276.74667742747897,217.0936437782593,2.46
2,993,72.65040565454241,65.36833069761813,2.46
3,994,276.7466774274789,217.0936437782593,2.46
4,995,72.65040565454242,65.36833069761815,2.46
5,996,276.74667742747897,217.0936437782593,2.46
6,997,72.65040565454241,65.36833069761813,2.46
7,998,276.7466774274789,217.0936437782593,2.46
8,999,72.65040565454242,65.36833069761815,2.46
9,1000,276.74667742747897,217.0936437782593,2.46
0,991,71.61066421777684,64.47784252963639,2.47
1,992,279.636317188266,218.9348696168561,2.47
2,993,71.61066421777684,64.47784252963639,2.47
3,994,279.636317188266,218.9348696168561,2.47
4,995,71.61066421777684,64.47784252963639,2.47
5,996,279.636317188266,218.9348696168561,2.47
6,997,71.61066421777684,64.47784252963639,2.47
7,998,279.636317188266,218.9348696168561,2.47
8,999,71.61066421777684,64.47784252963639,2.47
9,1000,279.636317188266,218.9348696168561,2.47
0,991,70.59971569436803,63.61078990509391,2.48
1,992,282.49945772573676,220.75135893102268,2.48
2,993,70.599715694368,63.61078990509389,2.48
3,994,282.4994577257367,220.75135893102262,2.48
4,995,70.59971569436803,63.61078990509391,2.48
5,996,282.49945772573676,220.75135893102268,2.48
6,997,70.599715694368,63.61078990509389,2.48
7,998,282.4994577257367,220.75135893102262,2.48
8,999,70.59971569436803,63.61078990509391,2.48
9,1000,282.49945772573676,220.75135893102268,2.48
0,991,69.61603717204619,62.76596594112283,2.49
1,992,285.3376276927632,222.54431534755741,2.49
2,993,69.61603717204612,62.765965941122765,2.49
3,994,285.3376276927631,222.54431534755736,2.49
4,995,69.61603717204619,62.76596594112283,2.49
5,996,285.3376276927632,222.54431534755741,2.49
6,997,69.61603717204612,62.765965941122765,2.49
7,998,285.3376276927631,222.54431534755736,2.49
8,999,69.61603717204619,62.76596594112283,2.49
9,1000,285.3376276927632,222.54431534755741,2.49
0,991,68.65823126285262,61.94226214802252,2.5
1,992,288.15223023283903,224.31484409162115,2.5
2,993,68.65823126285262,61.94226214802252,2.5
3,994,288.15223023283903,224.31484409162115,2.5
4,995,68.65823126285262,61.94226214802252,2.5
5,996,288.15223023283903,224.31484409162115,2.5
6,997,68.65823126285262,61.94226214802252,2.5
7,998,288.15223023283903,224.31484409162115,2.5
8,999,68.65823126285262,61.94226214802252,2.5
9,1000,288.15223023283903,224.31484409162115,2.5
0,991,67.72501216027544,61.1386575570612,2.51
1,992,290.94455692296043,226.0639628589274,2.51
2,993,67.72501216027544,61.1386575570612,2.51
3,994,290.94455692296043,226.0639628589274,2.51
4,995,67.72501216027544,61.1386575570612,2.51
5,996,290.94455692296043,226.0639628589274,2.51
6,997,67.72501216027544,61.1386575570612,2.51
7,998,290.94455692296043,226.0639628589274,2.51
8,999,67.72501216027544,61.1386575570612,2.51
9,1000,290.94455692296043,226.0639628589274,2.51
0,991,66.81519362251261,60.3542093457035,2.52
1,992,293.7157997903773,227.79261119050543,2.52
2,993,66.81519362251255,60.35420934570345,2.52
3,994,293.71579979037716,227.7926111905054,2.52
4,995,66.81519362251261,60.3542093457035,2.52
5,996,293.7157997903773,227.79261119050543,2.52
6,997,66.81519362251255,60.35420934570345,2.52
7,998,293.71579979037716,227.7926111905054,2.52
8,999,66.81519362251261,60.3542093457035,2.52
9,1000,293.7157997903773,227.79261119050543,2.52
0,991,65.9276785666128,59.58804471565639,2.53
1,992,296.467061718467,229.50165859464627,2.53
2,993,65.92767856661281,59.588044715656395,2.53
3,994,296.46706171846705,229.5016585946463,2.53
4,995,65.9276785666128,59.58804471565639,2.53
5,996,296.467061718467,229.50165859464627,2.53
6,997,65.92767856661281,59.588044715656395,2.53
7,998,296.46706171846705,229.5016585946463,2.53
8,999,65.9276785666128,59.58804471565639,2.53
9,1000,296.467061718467,229.50165859464627,2.53
0,991,65.06145001743243,58.8393538249876,2.54
1,992,299.19936549779345,231.19191161477642,2.54
2,993,65.06145001743235,58.839353824987526,2.54
3,994,299.1993654977934,231.1919116147764,2.54
4,995,65.06145001743238,58.839353824987555,2.54
5,996,299.1993654977933,231.19191161477633,2.54
6,997,65.06145001743243,58.8393538249876,2.54
7,998,299.19936549779345,231.19191161477642,2.54
8,999,65.06145001743235,58.839353824987526,2.54
9,1000,299.1993654977934,231.1919116147764,2.54
0,991,64.21556320208022,58.107383611792834,2.55
1,992,301.91366173167444,232.86412000578136,2.55
2,993,64.21556320208029,58.1073836117929,2.55
3,994,301.91366173167455,232.86412000578142,2.55
4,995,64.21556320208022,58.107383611792834,2.55
5,996,301.91366173167444,232.86412000578136,2.55
6,997,64.21556320208029,58.1073836117929,2.55
7,998,301.91366173167455,232.86412000578142,2.55
8,999,64.21556320208022,58.107383611792834,2.55
9,1000,301.91366173167444,232.86412000578136,2.55
0,991,63.38913861768148,57.39143237569774,2.56
1,992,304.610835768434,234.51898215249724,2.56
2,993,63.38913861768165,57.39143237569789,2.56
3,994,304.6108357684343,234.51898215249744,2.56
4,995,63.38913861768148,57.39143237569774,2.56
5,996,304.610835768434,234.51898215249724,2.56
6,997,63.38913861768165,57.39143237569789,2.56
7,998,304.6108357684343,234.51898215249744,2.56
8,999,63.38913861768148,57.39143237569774,2.56
9,1000,304.610835768434,234.51898215249724,2.56
0,991,62.58135593004691,56.69084500655338,2.57
1,992,307.29171380274573,236.15714984100657,2.57
2,993,62.58135593004691,56.69084500655338,2.57
3,994,307.29171380274573,236.15714984100657,2.57
4,995,62.58135593004691,56.69084500655338,2.57
5,996,307.29171380274573,236.15714984100657,2.57
6,997,62.58135593004691,56.69084500655338,2.57
7,998,307.29171380274573,236.15714984100657,2.57
8,999,62.58135593004691,56.69084500655338,2.57
9,1000,307.29171380274573,236.15714984100657,2.57
0,991,61.79144858480655,56.00500876828199,2.58
1,992,309.9570682645118,237.77923247478446,2.58
2,993,61.79144858480665,56.00500876828208,2.58
3,994,309.95706826451186,237.77923247478452,2.58
4,995,61.7914485848066,56.00500876828204,2.58
5,996,309.95706826451175,237.77923247478444,2.58
6,997,61.79144858480667,56.0050087682821,2.58
7,998,309.957068264512,237.77923247478458,2.58
8,999,61.79144858480655,56.00500876828199,2.58
9,1000,309.9570682645118,237.77923247478446,2.58
0,991,61.018699032010225,55.333349560913746,2.59
1,992,312.6076225942774,239.38580081265576,2.59
2,993,61.01869903201032,55.333349560913824,2.59
3,994,312.60762259427753,239.38580081265582,2.59
4,995,61.018699032010225,55.333349560913746,2.59
5,996,312.6076225942774,239.38580081265576,2.59
6,997,61.01869903201032,55.333349560913824,2.59
