,Time,Non-breeding,Breeding,rnb
13,994,227.46102625890163,207.29131047289624,0.06
14,995,78.56347249566704,79.13159383351244,0.06
15,996,227.4610262589016,207.2913104728962,0.06
16,997,78.56347249566709,79.13159383351248,0.06
17,998,227.46102625890163,207.29131047289624,0.06
18,999,78.56347249566704,79.13159383351244,0.06
19,1000,227.4610262589016,207.2913104728962,0.06
0,981,76.64119938143435,78.07203273291509,0.07
1,982,228.99623740387506,210.57041312245744,0.07
2,983,76.64119938143435,78.07203273291509,0.07
3,984,228.99623740387506,210.57041312245744,0.07
4,985,76.64119938143435,78.07203273291509,0.07
5,986,228.99623740387506,210.57041312245744,0.07
6,987,76.64119938143435,78.07203273291509,0.07
7,988,228.99623740387506,210.57041312245744,0.07
8,989,76.64119938143435,78.07203273291509,0.07
9,990,228.99623740387506,210.57041312245744,0.07
10,991,76.64119938143435,78.07203273291509,0.07
11,992,228.99623740387506,210.57041312245744,0.07
12,993,76.64119938143435,78.07203273291509,0.07
13,994,228.99623740387506,210.57041312245744,0.07
14,995,76.64119938143435,78.07203273291509,0.07
15,996,228.99623740387506,210.57041312245744,0.07
16,997,76.64119938143435,78.07203273291509,0.07
17,998,228.99623740387506,210.57041312245744,0.07
18,999,76.64119938143435,78.07203273291509,0.07
19,1000,228.99623740387506,210.57041312245744,0.07
0,981,74.79385282158188,77.05151552764777,0.08
1,982,230.43983563389358,213.81993638040657,0.08
2,983,74.7938528215819,77.05151552764778,0.08
3,984,230.43983563389352,213.81993638040652,0.08
4,985,74.79385282158192,77.05151552764782,0.08
5,986,230.43983563389355,213.81993638040655,0.08
6,987,74.79385282158188,77.05151552764777,0.08
7,988,230.43983563389358,213.81993638040657,0.08
8,989,74.7938528215819,77.05151552764778,0.08
9,990,230.43983563389352,213.81993638040652,0.08
10,991,74.79385282158192,77.05151552764782,0.08
11,992,230.43983563389355,213.81993638040655,0.08
12,993,74.79385282158188,77.05151552764777,0.08
13,994,230.43983563389358,213.81993638040657,0.08
14,995,74.7938528215819,77.05151552764778,0.08
15,996,230.43983563389352,213.81993638040652,0.08
16,997,74.79385282158192,77.05151552764782,0.08
17,998,230.43983563389355,213.81993638040655,0.08
18,999,74.79385282158188,77.05151552764777,0.08
19,1000,230.43983563389358,213.81993638040657,0.08
0,981,73.01590562874105,76.06670206792445,0.09
1,982,231.79748137431056,217.0431448239447,0.09
2,983,73.01590562874105,76.06670206792445,0.09
3,984,231.79748137431056,217.0431448239447,0.09
4,985,73.01590562874105,76.06670206792445,0.09
5,986,231.79748137431056,217.0431448239447,0.09
6,987,73.01590562874105,76.06670206792445,0.09
7,988,231.79748137431056,217.0431448239447,0.09
8,989,73.01590562874105,76.06670206792445,0.09
9,990,231.79748137431056,217.0431448239447,0.09
10,991,73.01590562874105,76.06670206792445,0.09
11,992,231.79748137431056,217.0431448239447,0.09
12,993,73.01590562874105,76.06670206792445,0.09
13,994,231.79748137431056,217.0431448239447,0.09
14,995,73.01590562874105,76.06670206792445,0.09
15,996,231.79748137431056,217.0431448239447,0.09
16,997,73.01590562874105,76.06670206792445,0.09
17,998,231.79748137431056,217.0431448239447,0.09
18,999,73.01590562874105,76.06670206792445,0.09
19,1000,231.79748137431056,217.0431448239447,0.09
0,981,71.30249438545056,75.11468169598487,0.1
1,982,233.0741739556017,220.24287202097034,0.1
2,983,71.30249438545056,75.11468169598487,0.1
3,984,233.0741739556017,220.24287202097034,0.1
4,985,71.30249438545056,75.11468169598487,0.1
5,986,233.0741739556017,220.24287202097034,0.1
6,987,71.30249438545056,75.11468169598487,0.1
7,988,233.0741739556017,220.24287202097034,0.1
8,989,71.30249438545056,75.11468169598487,0.1
9,990,233.0741739556017,220.24287202097034,0.1
10,991,71.30249438545056,75.11468169598487,0.1
11,992,233.0741739556017,220.24287202097034,0.1
12,993,71.30249438545056,75.11468169598487,0.1
13,994,233.0741739556017,220.24287202097034,0.1
14,995,71.30249438545056,75.11468169598487,0.1
15,996,233.0741739556017,220.24287202097034,0.1
16,997,71.30249438545056,75.11468169598487,0.1
17,998,233.0741739556017,220.24287202097034,0.1
18,999,71.30249438545056,75.11468169598487,0.1
19,1000,233.0741739556017,220.24287202097034,0.1
0,981,69.64931126404551,74.19290120313494,0.11
1,982,234.27435975501876,223.42159259485186,0.11
2,983,69.64931126404551,74.19290120313494,0.11
3,984,234.27435975501876,223.42159259485186,0.11
4,985,69.64931126404551,74.19290120313494,0.11
5,986,234.27435975501876,223.42159259485186,0.11
6,987,69.64931126404551,74.19290120313494,0.11
7,988,234.27435975501876,223.42159259485186,0.11
8,989,69.64931126404551,74.19290120313494,0.11
9,990,234.27435975501876,223.42159259485186,0.11
10,991,69.64931126404551,74.19290120313494,0.11
11,992,234.27435975501876,223.42159259485186,0.11
12,993,69.64931126404551,74.19290120313494,0.11
13,994,234.27435975501876,223.42159259485186,0.11
14,995,69.64931126404551,74.19290120313494,0.11
15,996,234.27435975501876,223.42159259485186,0.11
16,997,69.64931126404551,74.19290120313494,0.11
17,998,234.27435975501876,223.42159259485186,0.11
18,999,69.64931126404551,74.19290120313494,0.11
19,1000,234.27435975501876,223.42159259485186,0.11
0,981,68.0525176191566,73.29910752575664,0.12
1,982,235.40201856395055,226.58147955118508,0.12
2,983,68.05251761915659,73.29910752575663,0.12
3,984,235.4020185639505,226.58147955118503,0.12
4,985,68.0525176191566,73.29910752575664,0.12
5,986,235.40201856395055,226.58147955118508,0.12
6,987,68.05251761915659,73.29910752575663,0.12
7,988,235.4020185639505,226.58147955118503,0.12
8,989,68.0525176191566,73.29910752575664,0.12
9,990,235.40201856395055,226.58147955118508,0.12
10,991,68.05251761915659,73.29910752575663,0.12
11,992,235.4020185639505,226.58147955118503,0.12
12,993,68.0525176191566,73.29910752575664,0.12
13,994,235.40201856395055,226.58147955118508,0.12
14,995,68.05251761915659,73.29910752575663,0.12
15,996,235.4020185639505,226.58147955118503,0.12
16,997,68.0525176191566,73.29910752575664,0.12
17,998,235.40201856395055,226.58147955118508,0.12
18,999,68.05251761915659,73.29910752575663,0.12
19,1000,235.4020185639505,226.58147955118503,0.12
0,981,66.50867421304075,72.43130166359659,0.13
1,982,236.46073332079422,229.72445038321231,0.13
2,983,66.50867421304072,72.43130166359654,0.13
3,984,236.4607333207942,229.7244503832123,0.13
4,985,66.50867421304075,72.43130166359659,0.13
5,986,236.46073332079422,229.72445038321231,0.13
6,987,66.50867421304072,72.43130166359654,0.13
7,988,236.4607333207942,229.7244503832123,0.13
8,989,66.50867421304075,72.43130166359659,0.13
9,990,236.46073332079422,229.72445038321231,0.13
10,991,66.50867421304072,72.43130166359654,0.13
11,992,236.4607333207942,229.7244503832123,0.13
12,993,66.50867421304075,72.43130166359659,0.13
13,994,236.46073332079422,229.72445038321231,0.13
14,995,66.50867421304072,72.43130166359654,0.13
15,996,236.4607333207942,229.7244503832123,0.13
16,997,66.50867421304075,72.43130166359659,0.13
17,998,236.46073332079422,229.72445038321231,0.13
18,999,66.50867421304072,72.43130166359654,0.13
19,1000,236.4607333207942,229.7244503832123,0.13
0,981,65.01468431099684,71.5877012528733,0.14
1,982,237.45374697211184,232.85220452334747,0.14
2,983,65.01468431099684,71.5877012528733,0.14
3,984,237.45374697211184,232.85220452334747,0.14
4,985,65.01468431099684,71.5877012528733,0.14
5,986,237.45374697211184,232.85220452334747,0.14
6,987,65.01468431099684,71.5877012528733,0.14
7,988,237.45374697211184,232.85220452334747,0.14
8,989,65.01468431099684,71.5877012528733,0.14
9,990,237.45374697211184,232.85220452334747,0.14
10,991,65.01468431099684,71.5877012528733,0.14
11,992,237.45374697211184,232.85220452334747,0.14
12,993,65.01468431099684,71.5877012528733,0.14
13,994,237.45374697211184,232.85220452334747,0.14
14,995,65.01468431099684,71.5877012528733,0.14
15,996,237.45374697211184,232.85220452334747,0.14
16,997,65.01468431099684,71.5877012528733,0.14
17,998,237.45374697211184,232.85220452334747,0.14
18,999,65.01468431099684,71.5877012528733,0.14
19,1000,237.45374697211184,232.85220452334747,0.14
0,981,63.56774685190386,70.76670989230965,0.15
1,982,238.38400925706486,235.96625404268343,0.15
2,983,63.56774685190379,70.76670989230956,0.15
3,984,238.38400925706478,235.96625404268335,0.15
4,985,63.56774685190386,70.76670989230965,0.15
5,986,238.38400925706486,235.96625404268343,0.15
6,987,63.56774685190379,70.76670989230956,0.15
7,988,238.38400925706478,235.96625404268335,0.15
8,989,63.56774685190386,70.76670989230965,0.15
9,990,238.38400925706486,235.96625404268343,0.15
10,991,63.56774685190379,70.76670989230956,0.15
11,992,238.38400925706478,235.96625404268335,0.15
12,993,63.56774685190386,70.76670989230965,0.15
13,994,238.38400925706486,235.96625404268343,0.15
14,995,63.56774685190379,70.76670989230956,0.15
15,996,238.38400925706478,235.96625404268335,0.15
16,997,63.56774685190386,70.76670989230965,0.15
17,998,238.38400925706486,235.96625404268343,0.15
18,999,63.56774685190379,70.76670989230956,0.15
19,1000,238.38400925706478,235.96625404268335,0.15
0,981,62.16531759014446,69.96689179446314,0.16
1,982,239.2542155188949,239.06794902608976,0.16
2,983,62.16531759014446,69.96689179446314,0.16
3,984,239.2542155188949,239.06794902608976,0.16
4,985,62.16531759014446,69.96689179446314,0.16
5,986,239.2542155188949,239.06794902608976,0.16
6,987,62.16531759014446,69.96689179446314,0.16
7,988,239.2542155188949,239.06794902608976,0.16
8,989,62.16531759014446,69.96689179446314,0.16
9,990,239.2542155188949,239.06794902608976,0.16
10,991,62.16531759014446,69.96689179446314,0.16
11,992,239.2542155188949,239.06794902608976,0.16
12,993,62.16531759014446,69.96689179446314,0.16
13,994,239.2542155188949,239.06794902608976,0.16
14,995,62.16531759014446,69.96689179446314,0.16
15,996,239.2542155188949,239.06794902608976,0.16
16,997,62.16531759014446,69.96689179446314,0.16
17,998,239.2542155188949,239.06794902608976,0.16
18,999,62.16531759014446,69.96689179446314,0.16
19,1000,239.2542155188949,239.06794902608976,0.16
0,981,60.80507660618574,69.1869506776816,0.17
1,982,240.0668391462156,242.1584987075564,0.17
2,983,60.80507660618574,69.1869506776816,0.17
3,984,240.0668391462156,242.1584987075564,0.17
4,985,60.80507660618574,69.1869506776816,0.17
5,986,240.0668391462156,242.1584987075564,0.17
6,987,60.80507660618574,69.1869506776816,0.17
7,988,240.0668391462156,242.1584987075564,0.17
8,989,60.80507660618574,69.1869506776816,0.17
9,990,240.0668391462156,242.1584987075564,0.17
10,991,60.80507660618574,69.1869506776816,0.17
11,992,240.0668391462156,242.1584987075564,0.17
12,993,60.80507660618574,69.1869506776816,0.17
13,994,240.0668391462156,242.1584987075564,0.17
14,995,60.80507660618574,69.1869506776816,0.17
15,996,240.0668391462156,242.1584987075564,0.17
16,997,60.80507660618574,69.1869506776816,0.17
17,998,240.0668391462156,242.1584987075564,0.17
18,999,60.80507660618574,69.1869506776816,0.17
19,1000,240.0668391462156,242.1584987075564,0.17
0,981,59.48490095114125,68.42571206536904,0.18
1,982,240.82415887882502,245.23898919907413,0.18
2,983,59.48490095114125,68.42571206536904,0.18
3,984,240.82415887882502,245.23898919907413,0.18
4,985,59.48490095114125,68.42571206536904,0.18
5,986,240.82415887882502,245.23898919907413,0.18
6,987,59.48490095114125,68.42571206536904,0.18
7,988,240.82415887882502,245.23898919907413,0.18
8,989,59.48490095114125,68.42571206536904,0.18
9,990,240.82415887882502,245.23898919907413,0.18
10,991,59.48490095114125,68.42571206536904,0.18
11,992,240.82415887882502,245.23898919907413,0.18
12,993,59.48490095114125,68.42571206536904,0.18
13,994,240.82415887882502,245.23898919907413,0.18
14,995,59.48490095114125,68.42571206536904,0.18
15,996,240.82415887882502,245.23898919907413,0.18
16,997,59.48490095114125,68.42571206536904,0.18
17,998,240.82415887882502,245.23898919907413,0.18
18,999,59.48490095114125,68.42571206536904,0.18
19,1000,240.82415887882502,245.23898919907413,0.18
0,981,58.20284146439337,67.68210834577262,0.19
1,982,241.5282819390001,248.3103984598226,0.19
2,983,58.20284146439337,67.68210834577262,0.19
3,984,241.5282819390001,248.3103984598226,0.19
4,985,58.20284146439337,67.68210834577262,0.19
5,986,241.5282819390001,248.3103984598226,0.19
6,987,58.20284146439337,67.68210834577262,0.19
7,988,241.5282819390001,248.3103984598226,0.19
8,989,58.20284146439337,67.68210834577262,0.19
9,990,241.5282819390001,248.3103984598226,0.19
10,991,58.20284146439337,67.68210834577262,0.19
11,992,241.5282819390001,248.3103984598226,0.19
12,993,58.20284146439337,67.68210834577262,0.19
13,994,241.5282819390001,248.3103984598226,0.19
14,995,58.20284146439337,67.68210834577262,0.19
15,996,241.5282819390001,248.3103984598226,0.19
16,997,58.20284146439337,67.68210834577262,0.19
17,998,241.5282819390001,248.3103984598226,0.19
18,999,58.20284146439337,67.68210834577262,0.19
19,1000,241.5282819390001,248.3103984598226,0.19
0,981,56.957103009304724,66.95516608550264,0.2
1,982,242.18116374328466,251.37360901242874,0.2
2,983,56.957103009304724,66.95516608550264,0.2
3,984,242.18116374328466,251.37360901242874,0.2
4,985,56.957103009304724,66.95516608550264,0.2
5,986,242.18116374328466,251.37360901242874,0.2
6,987,56.957103009304724,66.95516608550264,0.2
7,988,242.18116374328466,251.37360901242874,0.2
8,989,56.957103009304724,66.95516608550264,0.2
9,990,242.18116374328466,251.37360901242874,0.2
10,991,56.957103009304724,66.95516608550264,0.2
11,992,242.18116374328466,251.37360901242874,0.2
12,993,56.957103009304724,66.95516608550264,0.2
13,994,242.18116374328466,251.37360901242874,0.2
14,995,56.957103009304724,66.95516608550264,0.2
15,996,242.18116374328466,251.37360901242874,0.2
16,997,56.957103009304724,66.95516608550264,0.2
17,998,242.18116374328466,251.37360901242874,0.2
18,999,56.957103009304724,66.95516608550264,0.2
19,1000,242.18116374328466,251.37360901242874,0.2
0,981,55.74602752862999,66.24399519619335,0.21
1,982,242.7846247932008,254.42941880686433,0.21
2,983,55.74602752862994,66.24399519619331,0.21
3,984,242.78462479320075,254.42941880686428,0.21
4,985,55.74602752862999,66.24399519619335,0.21
5,986,242.7846247932008,254.42941880686433,0.21
6,987,55.74602752862994,66.24399519619331,0.21
7,988,242.78462479320075,254.42941880686428,0.21
8,989,55.74602752862999,66.24399519619335,0.21
9,990,242.7846247932008,254.42941880686433,0.21
10,991,55.74602752862994,66.24399519619331,0.21
11,992,242.78462479320075,254.42941880686428,0.21
12,993,55.74602752862999,66.24399519619335,0.21
13,994,242.7846247932008,254.42941880686433,0.21
14,995,55.74602752862994,66.24399519619331,0.21
15,996,242.78462479320075,254.42941880686428,0.21
16,997,55.74602752862999,66.24399519619335,0.21
17,998,242.7846247932008,254.42941880686433,0.21
18,999,55.74602752862994,66.24399519619331,0.21
19,1000,242.78462479320075,254.42941880686428,0.21
0,981,54.568079441468065,65.54777963506625,0.22
1,982,243.3403652230894,257.4785505511967,0.22
2,983,54.56807944146812,65.54777963506632,0.22
3,984,243.34036522308946,257.47855055119675,0.22
4,985,54.56807944146805,65.54777963506623,0.22
5,986,243.34036522308944,257.47855055119675,0.22
6,987,54.568079441468065,65.54777963506625,0.22
7,988,243.3403652230894,257.4785505511967,0.22
8,989,54.56807944146812,65.54777963506632,0.22
9,990,243.34036522308946,257.47855055119675,0.22
10,991,54.56807944146805,65.54777963506623,0.22
11,992,243.34036522308944,257.47855055119675,0.22
12,993,54.568079441468065,65.54777963506625,0.22
13,994,243.3403652230894,257.4785505511967,0.22
14,995,54.56807944146812,65.54777963506632,0.22
15,996,243.34036522308946,257.47855055119675,0.22
16,997,54.56807944146805,65.54777963506623,0.22
17,998,243.34036522308944,257.47855055119675,0.22
18,999,54.568079441468065,65.54777963506625,0.22
19,1000,243.3403652230894,257.4785505511967,0.22
0,981,53.42183299674781,64.8657693830431,0.23
1,982,243.84997739013227,260.52165976551856,0.23
2,983,53.42183299674781,64.8657693830431,0.23
3,984,243.84997739013227,260.52165976551856,0.23
4,985,53.42183299674781,64.8657693830431,0.23
5,986,243.84997739013227,260.52165976551856,0.23
6,987,53.42183299674781,64.8657693830431,0.23
7,988,243.84997739013227,260.52165976551856,0.23
8,989,53.42183299674781,64.8657693830431,0.23
9,990,243.84997739013227,260.52165976551856,0.23
10,991,53.42183299674781,64.8657693830431,0.23
11,992,243.84997739013227,260.52165976551856,0.23
12,993,53.42183299674781,64.8657693830431,0.23
13,994,243.84997739013227,260.52165976551856,0.23
14,995,53.42183299674781,64.8657693830431,0.23
15,996,243.84997739013227,260.52165976551856,0.23
16,997,53.42183299674781,64.8657693830431,0.23
17,998,243.84997739013227,260.52165976551856,0.23
18,999,53.42183299674781,64.8657693830431,0.23
19,1000,243.84997739013227,260.52165976551856,0.23
0,981,52.30596127103826,64.19727349308894,0.24
1,982,244.31495681881103,263.55934176634844,0.24
2,983,52.30596127103833,64.19727349308903,0.24
3,984,244.31495681881114,263.55934176634855,0.24
4,985,52.30596127103826,64.19727349308894,0.24
5,986,244.31495681881103,263.55934176634844,0.24
6,987,52.30596127103833,64.19727349308903,0.24
7,988,244.31495681881114,263.55934176634855,0.24
8,989,52.30596127103826,64.19727349308894,0.24
9,990,244.31495681881103,263.55934176634844,0.24
10,991,52.30596127103833,64.19727349308903,0.24
11,992,244.31495681881114,263.55934176634855,0.24
12,993,52.30596127103826,64.19727349308894,0.24
13,994,244.31495681881103,263.55934176634844,0.24
14,995,52.30596127103833,64.19727349308903,0.24
15,996,244.31495681881114,263.55934176634855,0.24
16,997,52.30596127103826,64.19727349308894,0.24
17,998,244.31495681881103,263.55934176634844,0.24
18,999,52.30596127103833,64.19727349308903,0.24
19,1000,244.31495681881114,263.55934176634855,0.24
0,981,51.21922655581832,63.54165403999983,0.25
1,982,244.73671175472074,266.59213775026245,0.25
2,983,51.21922655581832,63.54165403999983,0.25
3,984,244.73671175472074,266.59213775026245,0.25
4,985,51.21922655581832,63.54165403999983,0.25
5,986,244.73671175472074,266.59213775026245,0.25
6,987,51.21922655581832,63.54165403999983,0.25
7,988,244.73671175472074,266.59213775026245,0.25
8,989,51.21922655581832,63.54165403999983,0.25
9,990,244.73671175472074,266.59213775026245,0.25
10,991,51.21922655581832,63.54165403999983,0.25
11,992,244.73671175472074,266.59213775026245,0.25
12,993,51.21922655581832,63.54165403999983,0.25
13,994,244.73671175472074,266.59213775026245,0.25
14,995,51.21922655581832,63.54165403999983,0.25
15,996,244.73671175472074,266.59213775026245,0.25
16,997,51.21922655581832,63.54165403999983,0.25
17,998,244.73671175472074,266.59213775026245,0.25
18,999,51.21922655581832,63.54165403999983,0.25
19,1000,244.73671175472074,266.59213775026245,0.25
0,981,50.16047192484737,62.89832083335935,0.26
1,982,245.1165715371434,269.6205401149995,0.26
2,983,50.16047192484737,62.89832083335935,0.26
3,984,245.1165715371434,269.6205401149995,0.26
4,985,50.16047192484737,62.89832083335935,0.26
5,986,245.1165715371434,269.6205401149995,0.26
6,987,50.16047192484737,62.89832083335935,0.26
7,988,245.1165715371434,269.6205401149995,0.26
8,989,50.16047192484737,62.89832083335935,0.26
9,990,245.1165715371434,269.6205401149995,0.26
10,991,50.16047192484737,62.89832083335935,0.26
11,992,245.1165715371434,269.6205401149995,0.26
12,993,50.16047192484737,62.89832083335935,0.26
13,994,245.1165715371434,269.6205401149995,0.26
14,995,50.16047192484737,62.89832083335935,0.26
15,996,245.1165715371434,269.6205401149995,0.26
16,997,50.16047192484737,62.89832083335935,0.26
17,998,245.1165715371434,269.6205401149995,0.26
18,999,50.16047192484737,62.89832083335935,0.26
19,1000,245.1165715371434,269.6205401149995,0.26
0,981,49.1286138086499,62.26672677971863,0.27
1,982,245.45579396342498,272.64499713196045,0.27
2,983,49.12861380864995,62.26672677971868,0.27
3,984,245.455793963425,272.64499713196045,0.27
4,985,49.12861380864994,62.26672677971866,0.27
5,986,245.45579396342504,272.6449971319605,0.27
6,987,49.1286138086499,62.26672677971863,0.27
7,988,245.45579396342498,272.64499713196045,0.27
8,989,49.12861380864995,62.26672677971868,0.27
9,990,245.455793963425,272.64499713196045,0.27
10,991,49.12861380864994,62.26672677971866,0.27
11,992,245.45579396342504,272.6449971319605,0.27
12,993,49.1286138086499,62.26672677971863,0.27
13,994,245.45579396342498,272.64499713196045,0.27
14,995,49.12861380864995,62.26672677971868,0.27
15,996,245.455793963425,272.64499713196045,0.27
16,997,49.12861380864994,62.26672677971866,0.27
17,998,245.45579396342504,272.6449971319605,0.27
18,999,49.1286138086499,62.26672677971863,0.27
19,1000,245.45579396342498,272.64499713196045,0.27
0,981,48.12263543238358,61.646363799577955,0.28
1,982,245.75557178893726,275.6659170644889,0.28
2,983,48.12263543238358,61.646363799577955,0.28
3,984,245.75557178893726,275.6659170644889,0.28
4,985,48.12263543238358,61.646363799577955,0.28
5,986,245.75557178893726,275.6659170644889,0.28
6,987,48.12263543238358,61.646363799577955,0.28
7,988,245.75557178893726,275.6659170644889,0.28
8,989,48.12263543238358,61.646363799577955,0.28
9,990,245.75557178893726,275.6659170644889,0.28
10,991,48.12263543238358,61.646363799577955,0.28
11,992,245.75557178893726,275.6659170644889,0.28
12,993,48.12263543238358,61.646363799577955,0.28
13,994,245.75557178893726,275.6659170644889,0.28
14,995,48.12263543238358,61.646363799577955,0.28
15,996,245.75557178893726,275.6659170644889,0.28
16,997,48.12263543238358,61.646363799577955,0.28
17,998,245.75557178893726,275.6659170644889,0.28
18,999,48.12263543238358,61.646363799577955,0.28
19,1000,245.75557178893726,275.6659170644889,0.28
0,981,47.141580997047384,61.03675922052196,0.29
1,982,246.01703848272393,278.6836718105517,0.29
2,983,47.141580997047406,61.036759220521986,0.29
3,984,246.017038482724,278.68367181055174,0.29
4,985,47.141580997047384,61.03675922052196,0.29
5,986,246.01703848272393,278.6836718105517,0.29
6,987,47.141580997047406,61.036759220521986,0.29
7,988,246.017038482724,278.68367181055174,0.29
8,989,47.141580997047384,61.03675922052196,0.29
9,990,246.01703848272393,278.6836718105517,0.29
10,991,47.141580997047406,61.036759220521986,0.29
11,992,246.017038482724,278.68367181055174,0.29
12,993,47.141580997047384,61.03675922052196,0.29
13,994,246.01703848272393,278.6836718105517,0.29
14,995,47.141580997047406,61.036759220521986,0.29
15,996,246.017038482724,278.68367181055174,0.29
16,997,47.141580997047384,61.03675922052196,0.29
17,998,246.01703848272393,278.6836718105517,0.29
18,999,47.141580997047406,61.036759220521986,0.29
19,1000,246.017038482724,278.68367181055174,0.29
0,981,46.18455050327198,60.43747258067176,0.3
1,982,246.24127333964677,281.6986001356248,0.3
2,983,46.18455050327197,60.43747258067175,0.3
3,984,246.24127333964674,281.69860013562476,0.3
4,985,46.18455050327198,60.43747258067176,0.3
5,986,246.24127333964677,281.6986001356248,0.3
6,987,46.18455050327197,60.43747258067175,0.3
7,988,246.24127333964674,281.69860013562476,0.3
8,989,46.18455050327198,60.43747258067176,0.3
9,990,246.24127333964677,281.6986001356248,0.3
10,991,46.18455050327197,60.43747258067175,0.3
11,992,246.24127333964674,281.69860013562476,0.3
12,993,46.18455050327198,60.43747258067176,0.3
13,994,246.24127333964677,281.6986001356248,0.3
14,995,46.18455050327197,60.43747258067175,0.3
15,996,246.24127333964674,281.69860013562476,0.3
16,997,46.18455050327198,60.43747258067176,0.3
17,998,246.24127333964677,281.6986001356248,0.3
18,999,46.18455050327197,60.43747258067175,0.3
19,1000,246.24127333964674,281.69860013562476,0.3
0,981,45.25069513272449,59.84809278708282,0.31
1,982,246.42930603405392,284.7110105511204,0.31
2,983,45.25069513272453,59.84809278708288,0.31
3,984,246.429306034054,284.7110105511205,0.31
4,985,45.250695132724466,59.84809278708279,0.31
5,986,246.4293060340538,284.71101055112035,0.31
6,987,45.25069513272457,59.84809278708293,0.31
7,988,246.42930603405398,284.71101055112047,0.31
8,989,45.25069513272449,59.84809278708282,0.31
9,990,246.42930603405392,284.7110105511204,0.31
10,991,45.25069513272453,59.84809278708288,0.31
11,992,246.429306034054,284.7110105511205,0.31
12,993,45.250695132724466,59.84809278708279,0.31
13,994,246.4293060340538,284.71101055112035,0.31
14,995,45.25069513272457,59.84809278708293,0.31
15,996,246.42930603405398,284.71101055112047,0.31
16,997,45.25069513272449,59.84809278708282,0.31
17,998,246.42930603405392,284.7110105511204,0.31
18,999,45.25069513272453,59.84809278708288,0.31
19,1000,246.429306034054,284.7110105511205,0.31
0,981,44.33921311516087,59.268235582316244,0.32
1,982,246.58212068699993,287.7211838850982,0.32
2,983,44.33921311516085,59.26823558231622,0.32
3,984,246.5821206869999,287.7211838850982,0.32
4,985,44.33921311516087,59.268235582316244,0.32
5,986,246.58212068699993,287.7211838850982,0.32
6,987,44.33921311516085,59.26823558231622,0.32
7,988,246.5821206869999,287.7211838850982,0.32
8,989,44.33921311516087,59.268235582316244,0.32
9,990,246.58212068699993,287.7211838850982,0.32
10,991,44.33921311516085,59.26823558231622,0.32
11,992,246.5821206869999,287.7211838850982,0.32
12,993,44.33921311516087,59.268235582316244,0.32
13,994,246.58212068699993,287.7211838850982,0.32
14,995,44.33921311516085,59.26823558231622,0.32
15,996,246.5821206869999,287.7211838850982,0.32
16,997,44.33921311516087,59.268235582316244,0.32
17,998,246.58212068699993,287.7211838850982,0.32
18,999,44.33921311516085,59.26823558231622,0.32
19,1000,246.5821206869999,287.7211838850982,0.32
0,981,43.44934601990922,58.69754127950243,0.33
1,982,246.7006595082889,290.72937558490366,0.33
2,983,43.44934601990921,58.69754127950241,0.33
3,984,246.7006595082888,290.72937558490355,0.33
4,985,43.44934601990928,58.697541279502495,0.33
5,986,246.70065950828885,290.72937558490366,0.33
6,987,43.44934601990922,58.69754127950243,0.33
7,988,246.7006595082889,290.72937558490366,0.33
8,989,43.44934601990921,58.69754127950241,0.33
9,990,246.7006595082888,290.72937558490355,0.33
10,991,43.44934601990928,58.697541279502495,0.33
11,992,246.70065950828885,290.72937558490366,0.33
12,993,43.44934601990922,58.69754127950243,0.33
13,994,246.7006595082889,290.72937558490366,0.33
14,995,43.44934601990921,58.69754127950241,0.33
15,996,246.7006595082888,290.72937558490355,0.33
16,997,43.44934601990928,58.697541279502495,0.33
17,998,246.70065950828885,290.72937558490366,0.33
18,999,43.44934601990922,58.69754127950243,0.33
19,1000,246.7006595082889,290.72937558490366,0.33
0,981,42.58037541950845,58.135672732104226,0.34
1,982,246.7858260656809,293.7358177854963,0.34
2,983,42.5803754195085,58.1356727321043,0.34
3,984,246.78582606568096,293.7358177854964,0.34
4,985,42.58037541950845,58.135672732104226,0.34
5,986,246.7858260656809,293.7358177854963,0.34
6,987,42.5803754195085,58.1356727321043,0.34
7,988,246.78582606568096,293.7358177854964,0.34
8,989,42.58037541950845,58.135672732104226,0.34
9,990,246.7858260656809,293.7358177854963,0.34
10,991,42.5803754195085,58.1356727321043,0.34
11,992,246.78582606568096,293.7358177854964,0.34
12,993,42.58037541950845,58.135672732104226,0.34
13,994,246.7858260656809,293.7358177854963,0.34
14,995,42.5803754195085,58.1356727321043,0.34
15,996,246.78582606568096,293.7358177854964,0.34
16,997,42.58037541950845,58.135672732104226,0.34
17,998,246.7858260656809,293.7358177854963,0.34
18,999,42.5803754195085,58.1356727321043,0.34
19,1000,246.78582606568096,293.7358177854964,0.34
0,981,41.731619880684924,57.58231350948246,0.35
1,982,246.8384882261373,296.74072117232737,0.35
2,983,41.73161988068518,57.58231350948281,0.35
3,984,246.83848822613777,296.7407211723279,0.35
4,985,41.731619880684924,57.58231350948246,0.35
5,986,246.8384882261373,296.74072117232737,0.35
6,987,41.73161988068518,57.58231350948281,0.35
7,988,246.83848822613777,296.7407211723279,0.35
8,989,41.731619880684924,57.58231350948246,0.35
9,990,246.8384882261373,296.74072117232737,0.35
10,991,41.73161988068518,57.58231350948281,0.35
11,992,246.83848822613777,296.7407211723279,0.35
12,993,41.731619880684924,57.58231350948246,0.35
13,994,246.8384882261373,296.74072117232737,0.35
