,Time,Non-breeding,Breeding,rnb
7,988,102.3268518190024,122.65904019163462,0.25
8,989,337.92300487337224,345.75616943863776,0.25
9,990,102.32685181900243,122.65904019163466,0.25
10,991,337.9230048733723,345.7561694386378,0.25
11,992,102.3268518190024,122.65904019163462,0.25
12,993,337.92300487337224,345.75616943863776,0.25
13,994,102.32685181900243,122.65904019163466,0.25
14,995,337.9230048733723,345.7561694386378,0.25
15,996,102.3268518190024,122.65904019163462,0.25
16,997,337.92300487337224,345.75616943863776,0.25
17,998,102.32685181900243,122.65904019163466,0.25
18,999,337.9230048733723,345.7561694386378,0.25
19,1000,102.3268518190024,122.65904019163462,0.25
0,981,339.46007606362895,350.4574049972639,0.26
1,982,98.95499221970839,120.08110241409585,0.26
2,983,339.46007606362895,350.4574049972639,0.26
3,984,98.95499221970839,120.08110241409585,0.26
4,985,339.46007606362895,350.4574049972639,0.26
5,986,98.95499221970839,120.08110241409585,0.26
6,987,339.46007606362895,350.4574049972639,0.26
7,988,98.95499221970839,120.08110241409585,0.26
8,989,339.46007606362895,350.4574049972639,0.26
9,990,98.95499221970839,120.08110241409585,0.26
10,991,339.46007606362895,350.4574049972639,0.26
11,992,98.95499221970839,120.08110241409585,0.26
12,993,339.46007606362895,350.4574049972639,0.26
13,994,98.95499221970839,120.08110241409585,0.26
14,995,339.46007606362895,350.4574049972639,0.26
15,996,98.95499221970839,120.08110241409585,0.26
16,997,339.46007606362895,350.4574049972639,0.26
17,998,98.95499221970839,120.08110241409585,0.26
18,999,339.46007606362895,350.4574049972639,0.26
19,1000,98.95499221970839,120.08110241409585,0.26
0,981,340.7896931291375,355.0486696021886,0.27
1,982,95.75263828078602,117.61568572706457,0.27
2,983,340.7896931291375,355.0486696021886,0.27
3,984,95.75263828078602,117.61568572706457,0.27
4,985,340.7896931291375,355.0486696021886,0.27
5,986,95.75263828078602,117.61568572706457,0.27
6,987,340.7896931291375,355.0486696021886,0.27
7,988,95.75263828078602,117.61568572706457,0.27
8,989,340.7896931291375,355.0486696021886,0.27
9,990,95.75263828078602,117.61568572706457,0.27
10,991,340.7896931291375,355.0486696021886,0.27
11,992,95.75263828078602,117.61568572706457,0.27
12,993,340.7896931291375,355.0486696021886,0.27
13,994,95.75263828078602,117.61568572706457,0.27
14,995,340.7896931291375,355.0486696021886,0.27
15,996,95.75263828078602,117.61568572706457,0.27
16,997,340.7896931291375,355.0486696021886,0.27
17,998,95.75263828078602,117.61568572706457,0.27
18,999,340.7896931291375,355.0486696021886,0.27
19,1000,95.75263828078602,117.61568572706457,0.27
0,981,341.9277805963515,359.5395116506657,0.28
1,982,92.7056075256105,115.25312466753849,0.28
2,983,341.9277805963515,359.5395116506657,0.28
3,984,92.7056075256105,115.25312466753849,0.28
4,985,341.9277805963515,359.5395116506657,0.28
5,986,92.7056075256105,115.25312466753849,0.28
6,987,341.9277805963515,359.5395116506657,0.28
7,988,92.7056075256105,115.25312466753849,0.28
8,989,341.9277805963515,359.5395116506657,0.28
9,990,92.7056075256105,115.25312466753849,0.28
10,991,341.9277805963515,359.5395116506657,0.28
11,992,92.7056075256105,115.25312466753849,0.28
12,993,341.9277805963515,359.5395116506657,0.28
13,994,92.7056075256105,115.25312466753849,0.28
14,995,341.9277805963515,359.5395116506657,0.28
15,996,92.7056075256105,115.25312466753849,0.28
16,997,341.9277805963515,359.5395116506657,0.28
17,998,92.7056075256105,115.25312466753849,0.28
18,999,341.9277805963515,359.5395116506657,0.28
19,1000,92.7056075256105,115.25312466753849,0.28
0,981,342.888387523727,363.9381723361622,0.29
1,982,89.80155340261008,112.98506363358796,0.29
2,983,342.888387523727,363.9381723361622,0.29
3,984,89.80155340261008,112.98506363358796,0.29
4,985,342.888387523727,363.9381723361622,0.29
5,986,89.80155340261008,112.98506363358796,0.29
6,987,342.888387523727,363.9381723361622,0.29
7,988,89.80155340261008,112.98506363358796,0.29
8,989,342.888387523727,363.9381723361622,0.29
9,990,89.80155340261008,112.98506363358796,0.29
10,991,342.888387523727,363.9381723361622,0.29
11,992,89.80155340261008,112.98506363358796,0.29
12,993,342.888387523727,363.9381723361622,0.29
13,994,89.80155340261008,112.98506363358796,0.29
14,995,342.888387523727,363.9381723361622,0.29
15,996,89.80155340261008,112.98506363358796,0.29
16,997,342.888387523727,363.9381723361622,0.29
17,998,89.80155340261008,112.98506363358796,0.29
18,999,342.888387523727,363.9381723361622,0.29
19,1000,89.80155340261008,112.98506363358796,0.29
0,981,343.68401034417445,368.251822971017,0.3
1,982,87.02964223619833,110.80421957558194,0.3
2,983,343.68401034417445,368.251822971017,0.3
3,984,87.02964223619833,110.80421957558194,0.3
4,985,343.68401034417445,368.251822971017,0.3
5,986,87.02964223619833,110.80421957558194,0.3
6,987,343.68401034417445,368.251822971017,0.3
7,988,87.02964223619833,110.80421957558194,0.3
8,989,343.68401034417445,368.251822971017,0.3
9,990,87.02964223619833,110.80421957558194,0.3
10,991,343.68401034417445,368.251822971017,0.3
11,992,87.02964223619833,110.80421957558194,0.3
12,993,343.68401034417445,368.251822971017,0.3
13,994,87.02964223619833,110.80421957558194,0.3
14,995,343.68401034417445,368.251822971017,0.3
15,996,87.02964223619833,110.80421957558194,0.3
16,997,343.68401034417445,368.251822971017,0.3
17,998,87.02964223619833,110.80421957558194,0.3
18,999,343.68401034417445,368.251822971017,0.3
19,1000,87.02964223619833,110.80421957558194,0.3
0,981,344.32584538706544,372.4867496960684,0.31
1,982,84.38030058271298,108.70419729476254,0.31
2,983,344.32584538706544,372.4867496960684,0.31
3,984,84.38030058271298,108.70419729476254,0.31
4,985,344.32584538706544,372.4867496960684,0.31
5,986,84.38030058271298,108.70419729476254,0.31
6,987,344.32584538706544,372.4867496960684,0.31
7,988,84.38030058271298,108.70419729476254,0.31
8,989,344.32584538706544,372.4867496960684,0.31
9,990,84.38030058271298,108.70419729476254,0.31
10,991,344.32584538706544,372.4867496960684,0.31
11,992,84.38030058271298,108.70419729476254,0.31
12,993,344.32584538706544,372.4867496960684,0.31
13,994,84.38030058271298,108.70419729476254,0.31
14,995,344.32584538706544,372.4867496960684,0.31
15,996,84.38030058271298,108.70419729476254,0.31
16,997,344.32584538706544,372.4867496960684,0.31
17,998,84.38030058271298,108.70419729476254,0.31
18,999,344.32584538706544,372.4867496960684,0.31
19,1000,84.38030058271298,108.70419729476254,0.31
0,981,344.82398906057796,376.64849916218037,0.32
1,982,81.84501500580284,106.67934376455885,0.32
2,983,344.82398906057796,376.64849916218037,0.32
3,984,81.84501500580284,106.67934376455885,0.32
4,985,344.82398906057796,376.64849916218037,0.32
5,986,81.84501500580284,106.67934376455885,0.32
6,987,344.82398906057796,376.64849916218037,0.32
7,988,81.84501500580284,106.67934376455885,0.32
8,989,344.82398906057796,376.64849916218037,0.32
9,990,81.84501500580284,106.67934376455885,0.32
10,991,344.82398906057796,376.64849916218037,0.32
11,992,81.84501500580284,106.67934376455885,0.32
12,993,344.82398906057796,376.64849916218037,0.32
13,994,81.84501500580284,106.67934376455885,0.32
14,995,344.82398906057796,376.64849916218037,0.32
15,996,81.84501500580284,106.67934376455885,0.32
16,997,344.82398906057796,376.64849916218037,0.32
17,998,81.84501500580284,106.67934376455885,0.32
18,999,344.82398906057796,376.64849916218037,0.32
19,1000,81.84501500580284,106.67934376455885,0.32
0,981,345.18759847094134,380.7419948084004,0.33
1,982,79.41617148994006,104.72463185022842,0.33
2,983,345.18759847094134,380.7419948084004,0.33
3,984,79.41617148994006,104.72463185022842,0.33
4,985,345.18759847094134,380.7419948084004,0.33
5,986,79.41617148994006,104.72463185022842,0.33
6,987,345.18759847094134,380.7419948084004,0.33
7,988,79.41617148994006,104.72463185022842,0.33
8,989,345.18759847094134,380.7419948084004,0.33
9,990,79.41617148994006,104.72463185022842,0.33
10,991,345.18759847094134,380.7419948084004,0.33
11,992,79.41617148994006,104.72463185022842,0.33
12,993,345.18759847094134,380.7419948084004,0.33
13,994,79.41617148994006,104.72463185022842,0.33
14,995,345.18759847094134,380.7419948084004,0.33
15,996,79.41617148994006,104.72463185022842,0.33
16,997,345.18759847094134,380.7419948084004,0.33
17,998,79.41617148994006,104.72463185022842,0.33
18,999,345.18759847094134,380.7419948084004,0.33
19,1000,79.41617148994006,104.72463185022842,0.33
0,981,345.42502171748816,384.7716306764227,0.34
1,982,77.08692524842168,102.8355664874682,0.34
2,983,345.42502171748816,384.7716306764227,0.34
3,984,77.08692524842168,102.8355664874682,0.34
4,985,345.42502171748816,384.7716306764227,0.34
5,986,77.08692524842168,102.8355664874682,0.34
6,987,345.42502171748816,384.7716306764227,0.34
7,988,77.08692524842168,102.8355664874682,0.34
8,989,345.42502171748816,384.7716306764227,0.34
9,990,77.08692524842168,102.8355664874682,0.34
10,991,345.42502171748816,384.7716306764227,0.34
11,992,77.08692524842168,102.8355664874682,0.34
12,993,345.42502171748816,384.7716306764227,0.34
13,994,77.08692524842168,102.8355664874682,0.34
14,995,345.42502171748816,384.7716306764227,0.34
15,996,77.08692524842168,102.8355664874682,0.34
16,997,345.42502171748816,384.7716306764227,0.34
17,998,77.08692524842168,102.8355664874682,0.34
18,999,345.42502171748816,384.7716306764227,0.34
19,1000,77.08692524842168,102.8355664874682,0.34
0,981,345.54390465055303,388.7413478448565,0.35
1,982,74.85109413415393,101.00810823681125,0.35
2,983,345.54390465055303,388.7413478448565,0.35
3,984,74.85109413415393,101.00810823681125,0.35
4,985,345.54390465055303,388.7413478448565,0.35
5,986,74.85109413415393,101.00810823681125,0.35
6,987,345.54390465055303,388.7413478448565,0.35
7,988,74.85109413415393,101.00810823681125,0.35
8,989,345.54390465055303,388.7413478448565,0.35
9,990,74.85109413415393,101.00810823681125,0.35
10,991,345.54390465055303,388.7413478448565,0.35
11,992,74.85109413415393,101.00810823681125,0.35
12,993,345.54390465055303,388.7413478448565,0.35
13,994,74.85109413415393,101.00810823681125,0.35
14,995,345.54390465055303,388.7413478448565,0.35
15,996,74.85109413415393,101.00810823681125,0.35
16,997,345.54390465055303,388.7413478448565,0.35
17,998,74.85109413415393,101.00810823681125,0.35
18,999,345.54390465055303,388.7413478448565,0.35
19,1000,74.85109413415393,101.00810823681125,0.35
0,981,345.5512791498832,392.65469726093056,0.36
1,982,72.70307059096325,99.23861043648459,0.36
2,983,345.5512791498832,392.65469726093056,0.36
3,984,72.70307059096325,99.23861043648459,0.36
4,985,345.5512791498832,392.65469726093056,0.36
5,986,72.70307059096325,99.23861043648459,0.36
6,987,345.5512791498832,392.65469726093056,0.36
7,988,72.70307059096325,99.23861043648459,0.36
8,989,345.5512791498832,392.65469726093056,0.36
9,990,72.70307059096325,99.23861043648459,0.36
10,991,345.5512791498832,392.65469726093056,0.36
11,992,72.70307059096325,99.23861043648459,0.36
12,993,345.5512791498832,392.65469726093056,0.36
13,994,72.70307059096325,99.23861043648459,0.36
14,995,345.5512791498832,392.65469726093056,0.36
15,996,72.70307059096325,99.23861043648459,0.36
16,997,345.5512791498832,392.65469726093056,0.36
17,998,72.70307059096325,99.23861043648459,0.36
18,999,345.5512791498832,392.65469726093056,0.36
19,1000,72.70307059096325,99.23861043648459,0.36
0,981,345.45363674188206,396.51489181379605,0.37
1,982,70.63774832262295,97.52376710986925,0.37
2,983,345.45363674188206,396.51489181379605,0.37
3,984,70.63774832262295,97.52376710986925,0.37
4,985,345.45363674188206,396.51489181379605,0.37
5,986,70.63774832262295,97.52376710986925,0.37
6,987,345.45363674188206,396.51489181379605,0.37
7,988,70.63774832262295,97.52376710986925,0.37
8,989,345.45363674188206,396.51489181379605,0.37
9,990,70.63774832262295,97.52376710986925,0.37
10,991,345.45363674188206,396.51489181379605,0.37
11,992,70.63774832262295,97.52376710986925,0.37
12,993,345.45363674188206,396.51489181379605,0.37
13,994,70.63774832262295,97.52376710986925,0.37
14,995,345.45363674188206,396.51489181379605,0.37
15,996,70.63774832262295,97.52376710986925,0.37
16,997,345.45363674188206,396.51489181379605,0.37
17,998,70.63774832262295,97.52376710986925,0.37
18,999,345.45363674188206,396.51489181379605,0.37
19,1000,70.63774832262295,97.52376710986925,0.37
0,981,345.2569904728577,400.32484981655836,0.38
1,982,68.65046075804287,95.86056946072517,0.38
2,983,345.2569904728577,400.32484981655836,0.38
3,984,68.65046075804287,95.86056946072517,0.38
4,985,345.2569904728577,400.32484981655836,0.38
5,986,68.65046075804287,95.86056946072517,0.38
6,987,345.2569904728577,400.32484981655836,0.38
7,988,68.65046075804287,95.86056946072517,0.38
8,989,345.2569904728577,400.32484981655836,0.38
9,990,68.65046075804287,95.86056946072517,0.38
10,991,345.2569904728577,400.32484981655836,0.38
11,992,68.65046075804287,95.86056946072517,0.38
12,993,345.2569904728577,400.32484981655836,0.38
13,994,68.65046075804287,95.86056946072517,0.38
14,995,345.2569904728577,400.32484981655836,0.38
15,996,68.65046075804287,95.86056946072517,0.38
16,997,345.2569904728577,400.32484981655836,0.38
17,998,68.65046075804287,95.86056946072517,0.38
18,999,345.2569904728577,400.32484981655836,0.38
19,1000,68.65046075804287,95.86056946072517,0.38
0,981,344.9669272914419,404.08723156654384,0.39
1,982,66.73692905520588,94.24626928696154,0.39
2,983,344.96692729144183,404.0872315665438,0.39
3,984,66.73692905520586,94.24626928696152,0.39
4,985,344.9669272914418,404.0872315665437,0.39
5,986,66.7369290552059,94.24626928696158,0.39
6,987,344.9669272914419,404.08723156654384,0.39
7,988,66.73692905520588,94.24626928696154,0.39
8,989,344.96692729144183,404.0872315665438,0.39
9,990,66.73692905520586,94.24626928696152,0.39
10,991,344.9669272914418,404.0872315665437,0.39
11,992,66.7369290552059,94.24626928696158,0.39
12,993,344.9669272914419,404.08723156654384,0.39
13,994,66.73692905520588,94.24626928696154,0.39
14,995,344.96692729144183,404.0872315665438,0.39
15,996,66.73692905520586,94.24626928696152,0.39
16,997,344.9669272914418,404.0872315665437,0.39
17,998,66.7369290552059,94.24626928696158,0.39
18,999,344.9669272914419,404.08723156654384,0.39
19,1000,66.73692905520588,94.24626928696154,0.39
0,981,344.58865269805847,407.8044702830397,0.4
1,982,64.89321788185693,92.67834801399003,0.4
2,983,344.5886526980586,407.8044702830398,0.4
3,984,64.89321788185688,92.67834801398998,0.4
4,985,344.5886526980585,407.80447028303973,0.4
5,986,64.89321788185687,92.67834801398996,0.4
6,987,344.58865269805847,407.8044702830397,0.4
7,988,64.89321788185693,92.67834801399003,0.4
8,989,344.5886526980586,407.8044702830398,0.4
9,990,64.89321788185688,92.67834801398998,0.4
10,991,344.5886526980585,407.80447028303973,0.4
11,992,64.89321788185687,92.67834801398996,0.4
12,993,344.58865269805847,407.8044702830397,0.4
13,994,64.89321788185693,92.67834801399003,0.4
14,995,344.5886526980586,407.8044702830398,0.4
15,996,64.89321788185688,92.67834801398998,0.4
16,997,344.5886526980585,407.80447028303973,0.4
17,998,64.89321788185687,92.67834801398996,0.4
18,999,344.58865269805847,407.8044702830397,0.4
19,1000,64.89321788185693,92.67834801399003,0.4
0,981,344.1270290456997,411.4787984431128,0.41
1,982,63.115697584718696,91.15449032732307,0.41
2,983,344.1270290456997,411.4787984431128,0.41
3,984,63.115697584718696,91.15449032732307,0.41
4,985,344.1270290456997,411.4787984431128,0.41
5,986,63.115697584718696,91.15449032732307,0.41
6,987,344.1270290456997,411.4787984431128,0.41
7,988,63.115697584718696,91.15449032732307,0.41
8,989,344.1270290456997,411.4787984431128,0.41
9,990,63.115697584718696,91.15449032732307,0.41
10,991,344.1270290456997,411.4787984431128,0.41
11,992,63.115697584718696,91.15449032732307,0.41
12,993,344.1270290456997,411.4787984431128,0.41
13,994,63.115697584718696,91.15449032732307,0.41
14,995,344.1270290456997,411.4787984431128,0.41
15,996,63.115697584718696,91.15449032732307,0.41
16,997,344.1270290456997,411.4787984431128,0.41
17,998,63.115697584718696,91.15449032732307,0.41
18,999,344.1270290456997,411.4787984431128,0.41
19,1000,63.115697584718696,91.15449032732307,0.41
0,981,343.58660859147454,415.1122703242276,0.42
1,982,61.40101164395583,89.67256159595152,0.42
2,983,343.58660859147443,415.11227032422755,0.42
3,984,61.401011643955826,89.6725615959515,0.42
4,985,343.58660859147454,415.1122703242276,0.42
5,986,61.40101164395583,89.67256159595152,0.42
6,987,343.58660859147443,415.11227032422755,0.42
7,988,61.401011643955826,89.6725615959515,0.42
8,989,343.58660859147454,415.1122703242276,0.42
9,990,61.40101164395583,89.67256159595152,0.42
10,991,343.58660859147443,415.11227032422755,0.42
11,992,61.401011643955826,89.6725615959515,0.42
12,993,343.58660859147454,415.1122703242276,0.42
13,994,61.40101164395583,89.67256159595152,0.42
14,995,343.58660859147443,415.11227032422755,0.42
15,996,61.401011643955826,89.6725615959515,0.42
16,997,343.58660859147454,415.1122703242276,0.42
17,998,61.40101164395583,89.67256159595152,0.42
18,999,343.58660859147443,415.11227032422755,0.42
19,1000,61.401011643955826,89.6725615959515,0.42
0,981,342.97166217919926,418.70678139968913,0.43
1,982,59.746048528964266,88.23058844072236,0.43
2,983,342.9716621791992,418.7067813996891,0.43
3,984,59.74604852896426,88.23058844072234,0.43
4,985,342.97166217919914,418.70678139968896,0.43
5,986,59.74604852896436,88.23058844072249,0.43
6,987,342.97166217919926,418.70678139968913,0.43
7,988,59.746048528964266,88.23058844072236,0.43
8,989,342.9716621791992,418.7067813996891,0.43
9,990,59.74604852896426,88.23058844072234,0.43
10,991,342.97166217919914,418.70678139968896,0.43
11,992,59.74604852896436,88.23058844072249,0.43
12,993,342.97166217919926,418.70678139968913,0.43
13,994,59.746048528964266,88.23058844072236,0.43
14,995,342.9716621791992,418.7067813996891,0.43
15,996,59.74604852896426,88.23058844072234,0.43
16,997,342.97166217919914,418.70678139968896,0.43
17,998,59.74604852896436,88.23058844072249,0.43
18,999,342.97166217919926,418.70678139968913,0.43
19,1000,59.746048528964266,88.23058844072236,0.43
0,981,342.28620426306975,422.26408510686986,0.44
1,982,58.1479172419572,86.82674192799239,0.44
2,983,342.28620426306975,422.26408510686986,0.44
3,984,58.1479172419572,86.82674192799239,0.44
4,985,342.28620426306975,422.26408510686986,0.44
5,986,58.1479172419572,86.82674192799239,0.44
6,987,342.28620426306975,422.26408510686986,0.44
7,988,58.1479172419572,86.82674192799239,0.44
8,989,342.28620426306975,422.26408510686986,0.44
9,990,58.1479172419572,86.82674192799239,0.44
10,991,342.28620426306975,422.26408510686986,0.44
11,992,58.1479172419572,86.82674192799239,0.44
12,993,342.28620426306975,422.26408510686986,0.44
13,994,58.1479172419572,86.82674192799239,0.44
14,995,342.28620426306975,422.26408510686986,0.44
15,996,58.1479172419572,86.82674192799239,0.44
16,997,342.28620426306975,422.26408510686986,0.44
17,998,58.1479172419572,86.82674192799239,0.44
18,999,342.28620426306975,422.26408510686986,0.44
19,1000,58.1479172419572,86.82674192799239,0.44
0,981,341.53401484914104,425.78580740967533,0.45
1,982,56.603925969297336,85.45932296732563,0.45
2,983,341.53401484914116,425.7858074096755,0.45
3,984,56.60392596929725,85.45932296732552,0.45
4,985,341.53401484914104,425.78580740967533,0.45
5,986,56.603925969297336,85.45932296732563,0.45
6,987,341.53401484914116,425.7858074096755,0.45
7,988,56.60392596929725,85.45932296732552,0.45
8,989,341.53401484914104,425.78580740967533,0.45
9,990,56.603925969297336,85.45932296732563,0.45
10,991,341.53401484914116,425.7858074096755,0.45
11,992,56.60392596929725,85.45932296732552,0.45
12,993,341.53401484914104,425.78580740967533,0.45
13,994,56.603925969297336,85.45932296732563,0.45
14,995,341.53401484914116,425.7858074096755,0.45
15,996,56.60392596929725,85.45932296732552,0.45
16,997,341.53401484914104,425.78580740967533,0.45
17,998,56.603925969297336,85.45932296732563,0.45
18,999,341.53401484914116,425.7858074096755,0.45
19,1000,56.60392596929725,85.45932296732552,0.45
0,981,340.7186588261136,429.27345949911506,0.46
1,982,55.11156336592142,84.12674956958023,0.46
2,983,340.71865882611354,429.273459499115,0.46
3,984,55.111563365921455,84.12674956958028,0.46
4,985,340.7186588261136,429.27345949911506,0.46
5,986,55.11156336592142,84.12674956958023,0.46
6,987,340.71865882611354,429.273459499115,0.46
7,988,55.111563365921455,84.12674956958028,0.46
8,989,340.7186588261136,429.27345949911506,0.46
9,990,55.11156336592142,84.12674956958023,0.46
10,991,340.71865882611354,429.273459499115,0.46
11,992,55.111563365921455,84.12674956958028,0.46
12,993,340.7186588261136,429.27345949911506,0.46
13,994,55.11156336592142,84.12674956958023,0.46
14,995,340.71865882611354,429.273459499115,0.46
15,996,55.111563365921455,84.12674956958028,0.46
16,997,340.7186588261136,429.27345949911506,0.46
17,998,55.11156336592142,84.12674956958023,0.46
18,999,340.71865882611354,429.273459499115,0.46
19,1000,55.111563365921455,84.12674956958028,0.46
0,981,339.8435030732615,432.7284489142883,0.47
1,982,53.66848208203417,82.82754568327584,0.47
2,983,339.8435030732615,432.7284489142883,0.47
3,984,53.66848208203417,82.82754568327584,0.47
4,985,339.8435030732615,432.7284489142883,0.47
5,986,53.66848208203417,82.82754568327584,0.47
6,987,339.8435030732615,432.7284489142883,0.47
7,988,53.66848208203417,82.82754568327584,0.47
8,989,339.8435030732615,432.7284489142883,0.47
9,990,53.66848208203417,82.82754568327584,0.47
10,991,339.8435030732615,432.7284489142883,0.47
11,992,53.66848208203417,82.82754568327584,0.47
12,993,339.8435030732615,432.7284489142883,0.47
13,994,53.66848208203417,82.82754568327584,0.47
14,995,339.8435030732615,432.7284489142883,0.47
15,996,53.66848208203417,82.82754568327584,0.47
16,997,339.8435030732615,432.7284489142883,0.47
17,998,53.66848208203417,82.82754568327584,0.47
18,999,339.8435030732615,432.7284489142883,0.47
19,1000,53.66848208203417,82.82754568327584,0.47
0,981,338.91173166635514,436.15208931690864,0.48
1,982,52.27248420839774,81.56033137630796,0.48
2,983,338.9117316663552,436.1520893169087,0.48
3,984,52.27248420839775,81.56033137630797,0.48
4,985,338.91173166635514,436.15208931690864,0.48
5,986,52.27248420839774,81.56033137630796,0.48
6,987,338.9117316663552,436.1520893169087,0.48
7,988,52.27248420839775,81.56033137630797,0.48
8,989,338.91173166635514,436.15208931690864,0.48
9,990,52.27248420839774,81.56033137630796,0.48
10,991,338.9117316663552,436.1520893169087,0.48
11,992,52.27248420839775,81.56033137630797,0.48
12,993,338.91173166635514,436.15208931690864,0.48
13,994,52.27248420839774,81.56033137630796,0.48
14,995,338.9117316663552,436.1520893169087,0.48
15,996,52.27248420839775,81.56033137630797,0.48
16,997,338.91173166635514,436.15208931690864,0.48
17,998,52.27248420839774,81.56033137630796,0.48
18,999,338.9117316663552,436.1520893169087,0.48
19,1000,52.27248420839775,81.56033137630797,0.48
0,981,337.9263594484571,439.5456091129284,0.49
1,982,50.9215083706831,80.32381416962546,0.49
2,983,337.926359448457,439.54560911292833,0.49
3,984,50.92150837068314,80.32381416962552,0.49
4,985,337.9263594484571,439.5456091129284,0.49
5,986,50.9215083706831,80.32381416962546,0.49
6,987,337.926359448457,439.54560911292833,0.49
7,988,50.92150837068314,80.32381416962552,0.49
8,989,337.9263594484571,439.5456091129284,0.49
9,990,50.9215083706831,80.32381416962546,0.49
10,991,337.926359448457,439.54560911292833,0.49
11,992,50.92150837068314,80.32381416962552,0.49
12,993,337.9263594484571,439.5456091129284,0.49
13,994,50.9215083706831,80.32381416962546,0.49
14,995,337.926359448457,439.54560911292833,0.49
15,996,50.92150837068314,80.32381416962552,0.49
16,997,337.9263594484571,439.5456091129284,0.49
17,998,50.9215083706831,80.32381416962546,0.49
18,999,337.926359448457,439.54560911292833,0.49
19,1000,50.92150837068314,80.32381416962552,0.49
0,981,336.89024418871514,442.91015908281827,0.5
1,982,49.613618247263986,79.11678136148393,0.5
2,983,336.89024418871514,442.91015908281827,0.5
3,984,49.613618247263986,79.11678136148393,0.5
4,985,336.89024418871514,442.91015908281827,0.5
5,986,49.613618247263986,79.11678136148393,0.5
6,987,336.89024418871514,442.91015908281827,0.5
7,988,49.613618247263986,79.11678136148393,0.5
8,989,336.89024418871514,442.91015908281827,0.5
9,990,49.613618247263986,79.11678136148393,0.5
10,991,336.89024418871514,442.91015908281827,0.5
11,992,49.613618247263986,79.11678136148393,0.5
12,993,336.89024418871514,442.91015908281827,0.5
13,994,49.613618247263986,79.11678136148393,0.5
14,995,336.89024418871514,442.91015908281827,0.5
15,996,49.613618247263986,79.11678136148393,0.5
16,997,336.89024418871514,442.91015908281827,0.5
17,998,49.613618247263986,79.11678136148393,0.5
18,999,336.89024418871514,442.91015908281827,0.5
19,1000,49.613618247263986,79.11678136148393,0.5
0,981,335.8060975166032,446.246819156,0.51
1,982,48.34699232067136,77.93809320693514,0.51
2,983,335.8060975166035,446.2468191560003,0.51
3,984,48.34699232067126,77.93809320693498,0.51
4,985,335.8060975166032,446.246819156,0.51
5,986,48.34699232067136,77.93809320693514,0.51
6,987,335.8060975166035,446.2468191560003,0.51
7,988,48.34699232067126,77.93809320693498,0.51
8,989,335.8060975166032,446.246819156,0.51
9,990,48.34699232067136,77.93809320693514,0.51
10,991,335.8060975166035,446.2468191560003,0.51
11,992,48.34699232067126,77.93809320693498,0.51
12,993,335.8060975166032,446.246819156,0.51
13,994,48.34699232067136,77.93809320693514,0.51
14,995,335.8060975166035,446.2468191560003,0.51
15,996,48.34699232067126,77.93809320693498,0.51
16,997,335.8060975166032,446.246819156,0.51
17,998,48.34699232067136,77.93809320693514,0.51
18,999,335.8060975166035,446.2468191560003,0.51
19,1000,48.34699232067126,77.93809320693498,0.51
0,981,334.67649478980854,449.5566044436,0.52
1,982,47.119914702327115,76.78667683852852,0.52
2,983,334.6764947898085,449.55660444359995,0.52
3,984,47.11991470232711,76.7866768385285,0.52
4,985,334.67649478980854,449.5566044436,0.52
5,986,47.119914702327115,76.78667683852852,0.52
6,987,334.6764947898085,449.55660444359995,0.52
7,988,47.11991470232711,76.7866768385285,0.52
8,989,334.67649478980854,449.5566044436,0.52
9,990,47.119914702327115,76.78667683852852,0.52
10,991,334.6764947898085,449.55660444359995,0.52
11,992,47.11991470232711,76.7866768385285,0.52
12,993,334.67649478980854,449.5566044436,0.52
13,994,47.119914702327115,76.78667683852852,0.52
14,995,334.6764947898085,449.55660444359995,0.52
15,996,47.11991470232711,76.7866768385285,0.52
16,997,334.67649478980854,449.5566044436,0.52
17,998,47.119914702327115,76.78667683852852,0.52
18,999,334.6764947898085,449.55660444359995,0.52
19,1000,47.11991470232711,76.7866768385285,0.52
0,981,333.5038840298707,452.8404706261506,0.53
1,982,45.93076689442496,75.66152083173672,0.53
2,983,333.5038840298707,452.8404706261506,0.53
3,984,45.93076689442496,75.66152083173672,0.53
4,985,333.5038840298707,452.8404706261506,0.53
5,986,45.93076689442496,75.66152083173672,0.53
6,987,333.5038840298707,452.8404706261506,0.53
7,988,45.93076689442496,75.66152083173672,0.53
8,989,333.5038840298707,452.8404706261506,0.53
9,990,45.93076689442496,75.66152083173672,0.53
10,991,333.5038840298707,452.8404706261506,0.53
11,992,45.93076689442496,75.66152083173672,0.53
12,993,333.5038840298707,452.8404706261506,0.53
13,994,45.93076689442496,75.66152083173672,0.53
14,995,333.5038840298707,452.8404706261506,0.53
15,996,45.93076689442496,75.66152083173672,0.53
16,997,333.5038840298707,452.8404706261506,0.53
17,998,45.93076689442496,75.66152083173672,0.53
18,999,333.5038840298707,452.8404706261506,0.53
19,1000,45.93076689442496,75.66152083173672,0.53
0,981,332.2905940397239,456.09931877835675,0.54
1,982,44.778020372924175,74.56167033311337,0.54
2,983,332.2905940397239,456.09931877835675,0.54
3,984,44.778020372924175,74.56167033311337,0.54
4,985,332.2905940397239,456.09931877835675,0.54
5,986,44.778020372924175,74.56167033311337,0.54
6,987,332.2905940397239,456.09931877835675,0.54
7,988,44.778020372924175,74.56167033311337,0.54
8,989,332.2905940397239,456.09931877835675,0.54
9,990,44.778020372924175,74.56167033311337,0.54
