Realisation number,Variable,index,Lag-1 AC,Lag-2 AC,Coefficient of variation,Kurtosis,Smax/Var,Lag-3 AC,Variance,Standard deviation,Skewness,Smax,Cross correlation
85,Breeding,0,0.5201026518391788,0.5558882235528942,0.9331337325349303,0.17179925862560594,0.16176470588235295,0.5962360992301112,-0.9857428001140577,-0.9857428001140577,0.40946678072426584,-0.8529411764705882,0.7134023390240624
85,Total,0,0.3678500986193294,0.5793181177796564,0.985207100591716,0.07875457875457875,0.3529411764705882,0.6816004508312201,-0.5849535080304312,-0.5849535080304312,0.8547478162862779,-0.49999999999999994,0.7155006311872965
86,Non-breeding,0,0.8852425180598557,0.8926728586171312,0.9933952528379772,-0.2928792569659443,0.411764705882353,0.8681802545579637,0.06432748538011697,0.06432748538011697,0.27045063639490885,0.18954248366013074,0.9224675324675324
86,Breeding,0,0.8950226244343892,0.90073094326488,0.9347024016707275,-0.09140271493212672,0.6470588235294118,0.8630003480682215,-0.9451444483118693,-0.9451444483118693,0.11451444483118693,-0.6470588235294118,0.9230213464696223
86,Total,0,0.8652906776745786,0.8811145510835914,0.9902304781561748,-0.26219470244238047,0.3856209150326798,0.8611627106983144,-0.0476780185758514,-0.0476780185758514,0.1562435500515996,0.045751633986928116,0.9224675324675324
87,Non-breeding,0,0.9110070257611241,0.8158890290037831,0.991112712424188,-0.10706779559238577,0.7076023391812866,0.8886687083408397,-0.07980544046117817,-0.07980544046117817,0.8533597549990993,0.3099415204678362,0.9382182273296166
87,Breeding,0,0.8661890595592254,0.7749984821808027,0.9422014449638759,0.44678525893995513,0.8128654970760234,0.8562321656244309,-0.9725578289114202,-0.9725578289114202,-0.06259486369983609,-0.8011695906432749,0.9374389051808407
87,Total,0,0.8701735423046899,0.8266978922716628,0.9884705458475952,-0.005224283912808504,0.7076023391812866,0.863568125863208,-0.14405812766468507,-0.14405812766468507,0.7867050981805082,0.22807017543859648,0.9382182273296166
88,Non-breeding,0,0.9316821934408845,0.9445580549875028,0.9972733469665983,0.4914792092706203,0.8823529411764705,0.9148678330682419,-0.13353025827463455,-0.13353025827463455,0.6538665454820873,0.6911764705882353,0.9402623324779015
88,Breeding,0,0.7828387393604787,0.8789970094317922,0.9651867188099073,0.7710298290008435,0.676470588235294,0.7845257265547122,-0.9842036653630858,-0.9842036653630858,0.4911433172302738,-0.7352941176470588,0.9398311810114712
88,Total,0,0.8935090509732636,0.9330455199575852,0.997727789138832,0.6565931985154888,0.8088235294117646,0.9080512004847382,-0.24941301219419826,-0.24941301219419826,0.6874952662273726,0.6617647058823529,0.9402623324779015
89,Non-breeding,0,0.7510279771023141,0.7426429089736354,0.9959687172458277,0.00927195033459647,-0.06666666666666667,0.317423204063533,-0.19519471095702653,-0.19519471095702653,0.5536563734580344,-0.03333333333333333,0.7227902749375141
89,Breeding,0,0.49877511024007837,0.39751755675322553,0.961946758125102,0.7267679242201535,0.0,-0.08410909684795034,-0.9454515760248243,-0.9454515760248243,0.2884207088028744,-0.65,0.7199601257572273
89,Total,0,0.557203902281706,0.5244698863178263,0.994033701523825,-0.0036281544787551403,-0.3,0.21809239700072566,-0.2708215754253004,-0.2708215754253004,0.4878658389099412,-0.15,0.7227902749375141
90,Non-breeding,0,0.6868012422360248,0.7636645962732919,0.9914596273291926,0.05046583850931677,0.6470588235294118,0.8031055900621118,-0.38540372670807455,-0.38540372670807455,0.6715838509316769,0.4264705882352941,0.7166849215041987
90,Breeding,0,0.5261006289308177,0.6779874213836478,0.9132075471698112,0.6566037735849057,0.39999999999999997,0.7463836477987422,-0.9789308176100628,-0.9789308176100628,0.43852201257861634,-0.8166666666666667,0.7151515151515152
90,Total,0,0.5597826086956521,0.7717391304347826,0.990527950310559,0.2357142857142857,0.676470588235294,0.8057453416149067,-0.545807453416149,-0.545807453416149,0.6369565217391304,-0.044117647058823525,0.7166849215041987
91,Non-breeding,0,0.9025886577884183,0.8930121203052521,0.9947628310638934,-0.4122400119706719,0.6617647058823529,0.8538081699835404,0.35283555289540625,0.35283555289540625,0.029777046236720034,0.5588235294117646,0.932093547478163
91,Breeding,0,0.9015375293493902,0.8903279557676285,0.9675831250473377,0.36665909263046276,0.5441176470588235,0.8176172082102552,-0.7320305991062637,-0.7320305991062637,0.1318639703097781,-0.13235294117647056,0.9328485885372114
91,Total,0,0.8716145443663026,0.8787969474786772,0.9947628310638934,-0.3989226395331438,0.6176470588235293,0.8416878647314081,0.31153673499925183,0.31153673499925183,-0.0954661080353135,0.49999999999999994,0.932093547478163
92,Non-breeding,0,0.9486195873292645,0.9407149084568437,0.9984888113920369,0.4585294972391746,0.6725146198830408,0.9317640220866026,0.04574251671025864,0.04574251671025864,0.831328102295844,0.43859649122807015,0.9559107192063929
92,Breeding,0,0.9327849588719155,0.9354876615746182,0.9904817861339601,0.7750881316098707,0.8245614035087718,0.9122209165687427,-0.9411280846063454,-0.9411280846063454,0.7842538190364277,-0.09941520467836257,0.9561125034809246
92,Total,0,0.9402499273467013,0.9403661726242369,0.997907585004359,0.44318512060447535,0.6257309941520467,0.9271142109851785,0.03702412089508863,0.03702412089508863,0.8243533856437081,0.4152046783625731,0.9559107192063929
93,Non-breeding,0,0.9713628899835796,0.9632183908045977,0.9985550082101806,-0.257799671592775,0.281045751633987,0.9475862068965517,0.24926108374384234,0.24926108374384234,0.7027257799671593,0.32026143790849676,0.9680943513345748
93,Breeding,0,0.9538901069696366,0.9597368945585011,0.984054215666733,0.4555843465550462,0.5947712418300655,0.9477775563085509,-0.9475117932363297,-0.9475117932363297,0.27459969437246695,-0.3725490196078432,0.9691168162701651
93,Total,0,0.9670279146141215,0.9633497536945812,0.9982922824302134,-0.2522824302134647,0.11111111111111112,0.9532348111658456,0.22614121510673232,0.22614121510673232,0.6713300492610837,0.22875816993464054,0.9680943513345748
94,Non-breeding,0,0.2764367816091954,0.6513409961685823,0.9894636015325671,0.45229885057471264,0.4285714285714286,0.7406130268199234,-0.45670498084291183,-0.45670498084291183,-0.02911877394636015,-0.18095238095238098,0.628993288590604
94,Breeding,0,0.2736985236985237,0.6351981351981352,0.9275446775446775,0.7744755244755245,0.48571428571428577,0.6878399378399378,-0.9842657342657343,-0.9842657342657343,-0.7628205128205128,-0.8857142857142857,0.6230727371666969
94,Total,0,-0.2549808429118774,0.5542145593869732,0.9873563218390805,0.5823754789272031,0.37142857142857144,0.6988505747126437,-0.6432950191570882,-0.6432950191570882,-0.442911877394636,-0.3523809523809524,0.628993288590604
95,Non-breeding,0,0.806954335986594,0.8595726853791369,0.9926267281105989,-0.5359865940511102,0.6666666666666667,0.7568496020108922,-0.08102220360284876,-0.08102220360284876,0.9296187683284457,0.31666666666666665,0.8366352201257863
95,Breeding,0,0.7961123843476784,0.8521347933112637,0.9665563194974959,0.02690773279008573,0.7333333333333334,0.7827009591715473,-0.9730073847720906,-0.9730073847720906,0.3689839572192513,-0.35,0.8372741023803838
95,Total,0,0.715793883535819,0.8332635106828654,0.9911185588604943,-0.5339757017176372,0.6166666666666666,0.7600335148722245,-0.14034352744030162,-0.14034352744030162,0.8594051110180142,0.26666666666666666,0.8366352201257863
96,Non-breeding,0,0.9605695509309967,0.9672873311427529,0.9986856516976998,0.28747718145308504,0.7794117647058824,0.9360350492880614,-0.09047097480832421,-0.09047097480832421,0.05264695144213216,0.45588235294117646,0.9607843137254902
96,Breeding,0,0.9441241685144125,0.9660014781966002,0.9816703621581672,0.273909830007391,0.7205882352941176,0.9179600886917961,-0.9518107908351812,-0.9518107908351812,-0.34796747967479674,-0.6470588235294118,0.9604594500522103
96,Total,0,0.9535596933187295,0.9643665571376415,0.9981014968966776,0.2816356334428624,0.7499999999999999,0.9427528294998175,-0.11734209565534867,-0.11734209565534867,0.07907995618838994,0.39705882352941174,0.9607843137254902
97,Non-breeding,0,0.9764799681084314,0.931566008903063,0.9990698292472261,0.37532389874426947,0.6993464052287582,0.8624676101255729,0.29758820011959336,0.29758820011959336,0.6404225632848316,0.7124183006535948,0.9811687904086372
97,Breeding,0,0.9611506922973518,0.94340637182417,0.9885737330286329,0.5366312676435006,0.5686274509803922,0.8311601021642695,-0.9611506922973518,-0.9611506922973518,-0.3804274768113994,-0.4509803921568628,0.9814638481559069
97,Total,0,0.9712975882001195,0.9343565211613846,0.9993355923194472,0.3324031625805594,0.607843137254902,0.8704405022922065,0.3083516045445485,0.3083516045445485,0.5834163842934024,0.6993464052287582,0.9811687904086372
98,Non-breeding,0,0.7974443227455276,0.8346841913106974,0.9855421686746988,-0.26279664110989415,0.6470588235294118,0.795983935742972,-0.42475355969331874,-0.42475355969331874,0.839503468419131,-0.14705882352941174,0.82593739250086
98,Breeding,0,0.7872875092387288,0.8279379157427939,0.9228381374722838,0.7720620842572062,0.6911764705882353,0.6866223207686624,-0.9778270509977828,-0.9778270509977828,0.35875831485587584,-0.6470588235294118,0.8244343891402716
98,Total,0,0.751004016064257,0.8197882438846295,0.9830595107703541,-0.32296458561518804,0.5735294117647058,0.7843008397225265,-0.46768893756845564,-0.46768893756845564,0.8002190580503833,-0.14705882352941174,0.82593739250086
99,Non-breeding,0,0.9278131634819532,0.8909031520496488,0.9937938918830638,0.2851543361097501,0.5166666666666667,0.9038053241874898,-0.1901028907398334,-0.1901028907398334,0.8966193042626163,0.5666666666666667,0.9357411241469213
99,Breeding,0,0.9068651778329198,0.886021505376344,0.9687344913151366,0.5887510339123242,0.6666666666666667,0.8583953680727875,-0.9781637717121587,-0.9781637717121587,0.21422663358147231,-0.8499999999999999,0.9346273291925465
99,Total,0,0.9016821819369589,0.8931896129348358,0.9923240241711578,0.3870651641352278,0.5499999999999999,0.8969459415319287,-0.23501551527029232,-0.23501551527029232,0.8958027110893352,0.5499999999999999,0.9357411241469213
100,Non-breeding,0,0.825648608683963,0.7816910875117623,0.9845409329210917,0.04382309450194919,0.33333333333333337,0.760586100282296,-0.336873235649953,-0.336873235649953,0.6881301250168034,0.12418300653594773,0.8280962356376564
100,Breeding,0,0.8423772609819122,0.7860737114103088,0.9428804569563445,0.5615395076839386,0.5686274509803922,0.7828097375220999,-0.9823201414388686,-0.9823201414388686,-0.515435876512988,-0.607843137254902,0.8321777092963534
100,Total,0,0.7631402070170722,0.7654254604113456,0.9772818927275172,0.18080387148810323,0.2941176470588236,0.7388089797015728,-0.5194246538513242,-0.5194246538513242,0.6359725769592688,0.032679738562091505,0.8280962356376564
