r,Frequency,0
1.55,2.9845130209103035,0.1212568792764197
1.55,3.141592653589793,0.13697952030926538
1.6,-3.141592653589793,0.15761062106886015
1.6,-2.9845130209103035,0.13706030630445837
1.6,-2.827433388230814,0.11321130546027439
1.6,-2.6703537555513246,0.08670169090731754
1.6,-2.5132741228718345,0.05957625738029643
1.6,-2.356194490192345,0.044588597989965825
1.6,-2.199114857512855,0.03946988618168957
1.6,-2.0420352248333655,0.031372350875288876
1.6,-1.884955592153876,0.025500621614526518
1.6,-1.7278759594743864,0.02096418544587316
1.6,-1.5707963267948966,0.017349037338892963
1.6,-1.413716694115407,0.016856950229900053
1.6,-1.2566370614359172,0.014239918869813909
1.6,-1.0995574287564276,0.011540328024862583
1.6,-0.942477796076938,0.01044463168146749
1.6,-0.7853981633974483,0.009515966640773707
1.6,-0.6283185307179586,0.009442858275760531
1.6,-0.471238898038469,0.008731725964064952
1.6,-0.3141592653589793,0.008755768281397047
1.6,-0.15707963267948966,0.006858380521955262
1.6,0.0,0.0027482324236959305
1.6,0.15707963267948966,0.006858380521955262
1.6,0.3141592653589793,0.008755768281397047
1.6,0.471238898038469,0.008731725964064952
1.6,0.6283185307179586,0.009442858275760531
1.6,0.7853981633974483,0.009515966640773707
1.6,0.942477796076938,0.01044463168146749
1.6,1.0995574287564276,0.011540328024862583
1.6,1.2566370614359172,0.014239918869813909
1.6,1.413716694115407,0.016856950229900053
1.6,1.5707963267948966,0.017349037338892963
1.6,1.7278759594743864,0.02096418544587316
1.6,1.884955592153876,0.025500621614526518
1.6,2.0420352248333655,0.031372350875288876
1.6,2.199114857512855,0.03946988618168957
1.6,2.356194490192345,0.044588597989965825
1.6,2.5132741228718345,0.05957625738029643
1.6,2.6703537555513246,0.08670169090731754
1.6,2.827433388230814,0.11321130546027439
1.6,2.9845130209103035,0.13706030630445837
1.6,3.141592653589793,0.15761062106886015
1.65,-3.141592653589793,0.18334687254507084
1.65,-2.9845130209103035,0.15560247735272628
1.65,-2.827433388230814,0.12024230055931186
1.65,-2.6703537555513246,0.08691772522631241
1.65,-2.5132741228718345,0.056731326476697375
1.65,-2.356194490192345,0.04095753563158843
1.65,-2.199114857512855,0.035420341837842186
1.65,-2.0420352248333655,0.027690665714195692
1.65,-1.884955592153876,0.022265770138662024
1.65,-1.7278759594743864,0.018158367989620096
1.65,-1.5707963267948966,0.014931460717728393
1.65,-1.413716694115407,0.01443938449256967
1.65,-1.2566370614359172,0.012161409191839933
1.65,-1.0995574287564276,0.009835172789707537
1.65,-0.942477796076938,0.008878675947271776
1.65,-0.7853981633974483,0.00808346707901204
1.65,-0.6283185307179586,0.008011930164745823
1.65,-0.471238898038469,0.007405253273337134
1.65,-0.3141592653589793,0.007416077838859535
1.65,-0.15707963267948966,0.005807901788742535
1.65,0.0,0.0023668642779444905
1.65,0.15707963267948966,0.005807901788742535
1.65,0.3141592653589793,0.007416077838859535
1.65,0.471238898038469,0.007405253273337134
1.65,0.6283185307179586,0.008011930164745823
1.65,0.7853981633974483,0.00808346707901204
1.65,0.942477796076938,0.008878675947271776
1.65,1.0995574287564276,0.009835172789707537
1.65,1.2566370614359172,0.012161409191839933
1.65,1.413716694115407,0.01443938449256967
1.65,1.5707963267948966,0.014931460717728393
1.65,1.7278759594743864,0.018158367989620096
1.65,1.884955592153876,0.022265770138662024
1.65,2.0420352248333655,0.027690665714195692
1.65,2.199114857512855,0.035420341837842186
1.65,2.356194490192345,0.04095753563158843
1.65,2.5132741228718345,0.056731326476697375
1.65,2.6703537555513246,0.08691772522631241
1.65,2.827433388230814,0.12024230055931186
1.65,2.9845130209103035,0.15560247735272628
1.65,3.141592653589793,0.18334687254507084
1.7,-3.141592653589793,0.21617696074369552
1.7,-2.9845130209103035,0.17734185330361554
1.7,-2.827433388230814,0.12553654604291253
1.7,-2.6703537555513246,0.08471038880146169
1.7,-2.5132741228718345,0.05233822034194123
1.7,-2.356194490192345,0.036481796136585844
1.7,-2.199114857512855,0.030877991312245986
1.7,-2.0420352248333655,0.023791574534957866
1.7,-1.884955592153876,0.018957019618416112
1.7,-1.7278759594743864,0.01535485232177561
1.7,-1.5707963267948966,0.012559804277636286
1.7,-1.413716694115407,0.0120990139471845
1.7,-1.2566370614359172,0.010165763107489508
1.7,-1.0995574287564276,0.008208804526984045
1.7,-0.942477796076938,0.007394197346476591
1.7,-0.7853981633974483,0.006729016908651114
1.7,-0.6283185307179586,0.006664493972837552
1.7,-0.471238898038469,0.006158677462676713
1.7,-0.3141592653589793,0.0061603420244306034
1.7,-0.15707963267948966,0.004826502708752256
1.7,0.0,0.002014594362213625
1.7,0.15707963267948966,0.004826502708752256
1.7,0.3141592653589793,0.0061603420244306034
1.7,0.471238898038469,0.006158677462676713
1.7,0.6283185307179586,0.006664493972837552
1.7,0.7853981633974483,0.006729016908651114
1.7,0.942477796076938,0.007394197346476591
1.7,1.0995574287564276,0.008208804526984045
1.7,1.2566370614359172,0.010165763107489508
1.7,1.413716694115407,0.0120990139471845
1.7,1.5707963267948966,0.012559804277636286
1.7,1.7278759594743864,0.01535485232177561
1.7,1.884955592153876,0.018957019618416112
1.7,2.0420352248333655,0.023791574534957866
1.7,2.199114857512855,0.030877991312245986
1.7,2.356194490192345,0.036481796136585844
1.7,2.5132741228718345,0.05233822034194123
1.7,2.6703537555513246,0.08471038880146169
1.7,2.827433388230814,0.12553654604291253
1.7,2.9845130209103035,0.17734185330361554
1.7,3.141592653589793,0.21617696074369552
1.75,-3.141592653589793,0.25911621724298267
1.75,-2.9845130209103035,0.20259185229060558
1.75,-2.827433388230814,0.1275780868535075
1.75,-2.6703537555513246,0.07939524487557709
1.75,-2.5132741228718345,0.04635842763120277
1.75,-2.356194490192345,0.03126664414309335
1.75,-2.199114857512855,0.02596220474813913
1.75,-2.0420352248333655,0.01976160224034534
1.75,-1.884955592153876,0.015630198186908504
1.75,-1.7278759594743864,0.012588366807239605
1.75,-1.5707963267948966,0.010253686366257255
1.75,-1.413716694115407,0.00984702958402922
1.75,-1.2566370614359172,0.008257916130218626
1.75,-1.0995574287564276,0.006661585172813621
1.75,-0.942477796076938,0.005988947072678077
1.75,-0.7853981633974483,0.005449001482250576
1.75,-0.6283185307179586,0.005395313069613624
1.75,-0.471238898038469,0.00498620235205004
1.75,-0.3141592653589793,0.004982096363192708
1.75,-0.15707963267948966,0.003909406144538898
1.75,0.0,0.0016900592778660252
1.75,0.15707963267948966,0.003909406144538898
1.75,0.3141592653589793,0.004982096363192708
1.75,0.471238898038469,0.00498620235205004
1.75,0.6283185307179586,0.005395313069613624
1.75,0.7853981633974483,0.005449001482250576
1.75,0.942477796076938,0.005988947072678077
1.75,1.0995574287564276,0.006661585172813621
1.75,1.2566370614359172,0.008257916130218626
1.75,1.413716694115407,0.00984702958402922
1.75,1.5707963267948966,0.010253686366257255
1.75,1.7278759594743864,0.012588366807239605
1.75,1.884955592153876,0.015630198186908504
1.75,2.0420352248333655,0.01976160224034534
1.75,2.199114857512855,0.02596220474813913
1.75,2.356194490192345,0.03126664414309335
1.75,2.5132741228718345,0.04635842763120277
1.75,2.6703537555513246,0.07939524487557709
1.75,2.827433388230814,0.1275780868535075
1.75,2.9845130209103035,0.20259185229060558
1.75,3.141592653589793,0.25911621724298267
1.8,-3.141592653589793,0.3167883517019996
1.8,-2.9845130209103035,0.23112078392798174
1.8,-2.827433388230814,0.12417400877857168
1.8,-2.6703537555513246,0.07039689960590909
1.8,-2.5132741228718345,0.0388872023278072
1.8,-2.356194490192345,0.02546637025931151
1.8,-2.199114857512855,0.020804420152690586
1.8,-2.0420352248333655,0.015683305420920893
1.8,-1.884955592153876,0.012334419409078756
1.8,-1.7278759594743864,0.009887850960831123
1.8,-1.5707963267948966,0.008028329732173937
1.8,-1.413716694115407,0.0076912842501648164
1.8,-1.2566370614359172,0.0064408805226010765
1.8,-1.0995574287564276,0.00519296752053157
1.8,-0.942477796076938,0.004660339316585234
1.8,-0.7853981633974483,0.004239995515725415
1.8,-0.6283185307179586,0.004199414231608847
1.8,-0.471238898038469,0.0038823391102378825
1.8,-0.3141592653589793,0.003875343135615198
1.8,-0.15707963267948966,0.0030519729526054225
1.8,0.0,0.0013910823318436024
1.8,0.15707963267948966,0.0030519729526054225
1.8,0.3141592653589793,0.003875343135615198
1.8,0.471238898038469,0.0038823391102378825
1.8,0.6283185307179586,0.004199414231608847
1.8,0.7853981633974483,0.004239995515725415
1.8,0.942477796076938,0.004660339316585234
1.8,1.0995574287564276,0.00519296752053157
1.8,1.2566370614359172,0.0064408805226010765
1.8,1.413716694115407,0.0076912842501648164
1.8,1.5707963267948966,0.008028329732173937
1.8,1.7278759594743864,0.009887850960831123
1.8,1.884955592153876,0.012334419409078756
1.8,2.0420352248333655,0.015683305420920893
1.8,2.199114857512855,0.020804420152690586
1.8,2.356194490192345,0.02546637025931151
1.8,2.5132741228718345,0.0388872023278072
1.8,2.6703537555513246,0.07039689960590909
1.8,2.827433388230814,0.12417400877857168
1.8,2.9845130209103035,0.23112078392798174
1.8,3.141592653589793,0.3167883517019996
1.85,-3.141592653589793,0.39624218682962714
1.85,-2.9845130209103035,0.2611875541001557
1.85,-2.827433388230814,0.11251026516323719
1.85,-2.6703537555513246,0.05749803828659514
1.85,-2.5132741228718345,0.030185618140664425
1.85,-2.356194490192345,0.019283200407570717
1.85,-2.199114857512855,0.015547496282003439
1.85,-2.0420352248333655,0.011638160935686169
1.85,-1.884955592153876,0.009116492355900757
1.85,-1.7278759594743864,0.0072809567518266494
1.85,-1.5707963267948966,0.005898241390354744
1.85,-1.413716694115407,0.0056400168077678225
1.85,-1.2566370614359172,0.004718919207912187
1.85,-1.0995574287564276,0.003804062166755097
1.85,-0.942477796076938,0.003407713247443418
1.85,-0.7853981633974483,0.0031008206047658713
1.85,-0.6283185307179586,0.0030739649336598424
1.85,-0.471238898038469,0.0028435947860167895
1.85,-0.3141592653589793,0.0028359634006980806
1.85,-0.15707963267948966,0.0022503266218283475
1.85,0.0,0.001114074417404877
1.85,0.15707963267948966,0.0022503266218283475
1.85,0.3141592653589793,0.0028359634006980806
1.85,0.471238898038469,0.0028435947860167895
1.85,0.6283185307179586,0.0030739649336598424
1.85,0.7853981633974483,0.0031008206047658713
1.85,0.942477796076938,0.003407713247443418
1.85,1.0995574287564276,0.003804062166755097
1.85,1.2566370614359172,0.004718919207912187
1.85,1.413716694115407,0.0056400168077678225
1.85,1.5707963267948966,0.005898241390354744
1.85,1.7278759594743864,0.0072809567518266494
1.85,1.884955592153876,0.009116492355900757
1.85,2.0420352248333655,0.011638160935686169
1.85,2.199114857512855,0.015547496282003439
1.85,2.356194490192345,0.019283200407570717
1.85,2.5132741228718345,0.030185618140664425
1.85,2.6703537555513246,0.05749803828659514
1.85,2.827433388230814,0.11251026516323719
1.85,2.9845130209103035,0.2611875541001557
1.85,3.141592653589793,0.39624218682962714
1.9,-3.141592653589793,0.507801206912313
1.9,-2.9845130209103035,0.2874325320261711
1.9,-2.827433388230814,0.08988815289485433
1.9,-2.6703537555513246,0.041232232403329745
1.9,-2.5132741228718345,0.020732267123773972
1.9,-2.356194490192345,0.01299436320360792
1.9,-2.199114857512855,0.0103729802009886
1.9,-2.0420352248333655,0.007730504863279121
1.9,-1.884955592153876,0.006040783699858228
1.9,-1.7278759594743864,0.00481045410428219
1.9,-1.5707963267948966,0.003890306878492827
1.9,-1.413716694115407,0.0037146378879848838
1.9,-1.2566370614359172,0.0031080661534363236
1.9,-1.0995574287564276,0.002506309741070874
1.9,-0.942477796076938,0.002240222374535448
1.9,-0.7853981633974483,0.0020395212340897544
1.9,-0.6283185307179586,0.0020250807790772973
1.9,-0.471238898038469,0.001874888537509088
1.9,-0.3141592653589793,0.0018677673693296502
1.9,-0.15707963267948966,0.0015052153443642958
1.9,0.0,0.0008532068797786233
1.9,0.15707963267948966,0.0015052153443642958
1.9,0.3141592653589793,0.0018677673693296502
1.9,0.471238898038469,0.001874888537509088
1.9,0.6283185307179586,0.0020250807790772973
1.9,0.7853981633974483,0.0020395212340897544
1.9,0.942477796076938,0.002240222374535448
1.9,1.0995574287564276,0.002506309741070874
1.9,1.2566370614359172,0.0031080661534363236
1.9,1.413716694115407,0.0037146378879848838
1.9,1.5707963267948966,0.003890306878492827
1.9,1.7278759594743864,0.00481045410428219
1.9,1.884955592153876,0.006040783699858228
1.9,2.0420352248333655,0.007730504863279121
1.9,2.199114857512855,0.0103729802009886
1.9,2.356194490192345,0.01299436320360792
1.9,2.5132741228718345,0.020732267123773972
1.9,2.6703537555513246,0.041232232403329745
1.9,2.827433388230814,0.08988815289485433
1.9,2.9845130209103035,0.2874325320261711
1.9,3.141592653589793,0.507801206912313
1.95,-3.141592653589793,0.6641945404160218
1.95,-2.9845130209103035,0.297467848146593
1.95,-2.827433388230814,0.05618047880588243
1.95,-2.6703537555513246,0.02343656107546701
1.95,-2.5132741228718345,0.011377447710605351
1.95,-2.356194490192345,0.0070550659863729435
1.95,-2.199114857512855,0.005594548691736449
1.95,-2.0420352248333655,0.004161212114307921
1.95,-1.884955592153876,0.003245265279910974
1.95,-1.7278759594743864,0.002578561750937012
1.95,-1.5707963267948966,0.002080066726766528
1.95,-1.413716694115407,0.0019849035075430654
1.95,-1.2566370614359172,0.0016644545774835019
1.95,-1.0995574287564276,0.0013448901818349885
1.95,-0.942477796076938,0.0011983086336737094
1.95,-0.7853981633974483,0.0010918147515917792
1.95,-0.6283185307179586,0.0010866214710405606
1.95,-0.471238898038469,0.0010070285281139448
1.95,-0.3141592653589793,0.0010006112866395543
1.95,-0.15707963267948966,0.0008326538062590637
1.95,0.0,0.000591787510326177
1.95,0.15707963267948966,0.0008326538062590637
1.95,0.3141592653589793,0.0010006112866395543
1.95,0.471238898038469,0.0010070285281139448
1.95,0.6283185307179586,0.0010866214710405606
1.95,0.7853981633974483,0.0010918147515917792
1.95,0.942477796076938,0.0011983086336737094
1.95,1.0995574287564276,0.0013448901818349885
1.95,1.2566370614359172,0.0016644545774835019
1.95,1.413716694115407,0.0019849035075430654
1.95,1.5707963267948966,0.002080066726766528
1.95,1.7278759594743864,0.002578561750937012
1.95,1.884955592153876,0.003245265279910974
1.95,2.0420352248333655,0.004161212114307921
1.95,2.199114857512855,0.005594548691736449
1.95,2.356194490192345,0.0070550659863729435
1.95,2.5132741228718345,0.011377447710605351
1.95,2.6703537555513246,0.02343656107546701
1.95,2.827433388230814,0.05618047880588243
1.95,2.9845130209103035,0.297467848146593
1.95,3.141592653589793,0.6641945404160218
